S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,SBI Bank,950.0,Nil,Nil,No,EE RED Etawah,EE RED Etawah,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE KANPUR CIRCLE||EE ETAWAH,18/RED/Account/Tender Notice Dt 02.04.2026,2026_REDUP_1137874_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,17-Apr-2026 10:00 AM,02-May-2026 12:30 PM,17-Apr-2026 10:00 AM,02-May-2026 12:00 PM,NA ,NA ,17-Apr-2026 10:00 AM,02-May-2026 12:00 PM,06-May-2026 12:30 PM,"57,000",No,fixed,,Nil,Nil,Vidhansabha Jaswant Nagar ke Block Jaswant Nagar Gram Kunjpur to Nagla Ramjeet tak marg ka lepan karya,Vidhansabha Jaswant Nagar ke Block Jaswant Nagar Gram Kunjpur to Nagla Ramjeet tak marg ka lepan karya,Please refer Tender documents. ,NA ,"28,47,000",Civil Works,NA ,Tender,90.0,120.0,Etawah,206001.0,NA ,NA ,NA ,EE RED Etawah,No ,No,1,Fee/PreQual/Technical,.pdf,Technical,AOC,Finance,Summary,Sanjeev Kumar Verma,15-May-2026 04:26 PM,finance_2124649.pdf,BOQ Comparative Chart,Er Sanjeev Kumar Verma,Internal,,Sanjeev Kumar Verma,02-May-2026 06:26 PM,06-May-2026 12:30 PM,techsummary_2124649.pdf (172.08 KB),Technical,Summary,Sanjeev Kumar Verma,02-May-2026 06:06 PM,technical_2124649.pdf,Er Sanjeev Kumar Verma,Internal,,Sanjeev Kumar Verma,15-May-2026 04:30 PM,finsummary_2124649.pdf (194.00 KB),15-May-2026,"INR 2,832,069.36",120.0,Sanjeev Kumar Verma,15-May-2026 04:40 PM,FEKUNJPURA.pdf (194.00 KB),1.0,6078693.0,M/S SMT NEELAM SHIVHARE CONTRACTOR,INR,"2,832,069.36",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE KANPUR CIRCLE||EE ETAWAH,2026_REDUP_1137874_5,18/RED/Account/Tender Notice Dt 02.04.2026,Vidhansabha Jaswant Nagar ke Block Jaswant Nagar Gram Kunjpur to Nagla Ramjeet tak marg ka lepan karya,1,6078693,M/S SMT NEELAM SHIVHARE CONTRACTOR,01-May-2026 04:56 PM,Accepted-AOC,Pass,15-May-2026 04:40 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6078744,SARLA DEVI CONTRACTOR,01-May-2026 04:51 PM,Rejected-Finance,L2,15-May-2026 04:30 PM,AOC
