S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
1,6027602,LUCKY ENTERPRISES,06-Apr-2026 04:53 AM,Rejected-Finance,N,11-May-2026 01:45 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1113367_3,3222/RED/Tender/2025-269 Date 14-01-2026,3- Gram Bhasneh Block Gursarai main Deendayal Kori ke makan se Pooran Prajapati ke makan ki aur C.C sadak abam nali nirman karya.,1.0,6026663.0,RATNAKAR GAURAV CONSTRUCTION,INR,"2,351,359",11-May-2026,"INR 2,351,359",90.0,RAJNEESH KUMAR,11-May-2026 01:48 PM,bhasneh_deendayalkori.pdf (250.00 KB),FINAL,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,11-May-2026 01:45 PM,finsummary_2060642.pdf (250.34 KB),Technical,FINAL,RAJNEESH KUMAR,27-Apr-2026 03:59 PM,technical_2060642.pdf,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,27-Apr-2026 04:01 PM,02-May-2026 12:30 PM,techsummary_2060642.pdf (683.10 KB),Finance,FINAL,RAJNEESH KUMAR,11-May-2026 01:43 PM,finance_2060642.pdf,BOQ Comparative Chart,AOC,1.0,SBI Bank,07-Feb-2026 06:00 PM,06-Apr-2026 03:30 PM,07-Feb-2026 06:00 PM,06-Apr-2026 12:00 PM,NA ,NA ,07-Feb-2026 06:00 PM,06-Apr-2026 12:00 PM,02-May-2026 12:30 PM,1,Fee/PreQual/Technical,.pdf,sbd,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,3222/RED/Tender/2025-269 Date 14-01-2026,2026_REDUP_1113367_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,3- Gram Bhasneh Block Gursarai main Deendayal Kori ke makan se Pooran Prajapati ke makan ki aur C.C sadak abam nali nirman karya.,3- Gram Bhasneh Block Gursarai main Deendayal Kori ke makan se Pooran Prajapati ke makan ki aur C.C sadak abam nali nirman karya.,Please refer Tender documents. ,NA ,"23,64,000",Civil Works,NA ,Tender,90.0,90.0,3- Gram Bhasneh Block Gursarai main Deendayal Kori,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,"1,19,000",Yes,fixed,,Nil,Nil,1.0,date 2,Date,,"2,354",Nil,Nil,No,EE RED Jhansi,EE RED Jhansi,AOC
2,6026663,RATNAKAR GAURAV CONSTRUCTION,05-Apr-2026 03:23 PM,Accepted-AOC,Y,11-May-2026 01:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
