Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
CEO GIDA,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR,"21,49,000",No,fixed,,Nil,Nil,"2,950",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,Construction of 18 M wide Road R3 Drain and Culverts in Sector26 GIDA Gorakhpur,Construction of 18 M wide Road R3 Drain and Culverts in Sector26 GIDA Gorakhpur,Please refer Tender documents. ,NA ,"3,89,67,484",Civil Works,NA ,Tender,90.0,365.0,GIDA GORAKHPUR,273212.0,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR ,GIDA SECTOR 7 GIDA GORAKHPUR ,27-Mar-2026 04:30 PM ,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR,No ,No,Gorakhpur Industrial Development Authority,7006/GIDA/2025-26 DT. 06.03.2026,2026_UGIDA_1123376_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,10-Mar-2026 06:00 PM,30-Mar-2026 04:00 PM,10-Mar-2026 06:00 PM,30-Mar-2026 03:00 PM,NA ,NA ,10-Mar-2026 06:00 PM,30-Mar-2026 03:00 PM,22-Apr-2026 03:55 PM,AOC,CEO GIDA,Internal,M(C)GM(F)ACEO,vivek kumar verma,11-May-2026 02:55 PM,finsummary_2092807.pdf (444.94 KB),Technical,BID OPENED,brijesh kumar agrahari,30-Mar-2026 05:26 PM,,CEO GIDA,Internal,Manger(C)GM(F)ACEO,vivek kumar verma,22-Apr-2026 03:53 PM,22-Apr-2026 03:55 PM,techsummary_2092807.pdf (612.56 KB),Finance,BID OPENED,VIBHOR TYAGI,22-Apr-2026 05:41 PM,,BOQ Comparative Chart,1,6021309,A K ENGINEERING WORKS,30-Mar-2026 01:35 PM,Rejected-Finance,L6,11-May-2026 02:55 PM,Gorakhpur Industrial Development Authority,2026_UGIDA_1123376_1,7006/GIDA/2025-26 DT. 06.03.2026,Construction of 18 M wide Road R3 Drain and Culverts in Sector26 GIDA Gorakhpur,1.0,6021776.0,M/S M.V.D. INFRADEVELOPERS PVT. LTD.,INR,"27,553,907.58",11-May-2026,"INR 27,553,907.58",365.0,vivek kumar verma,11-May-2026 03:43 PM,7006.pdf (445.00 KB),L1,AOC
,,,,,,,,,,,,,,.pdf,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6021553,M/S AGRAWAL ASSOCIATE,30-Mar-2026 11:45 AM,Rejected-Finance,L4,11-May-2026 02:55 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6021776,M/S M.V.D. INFRADEVELOPERS PVT. LTD.,30-Mar-2026 12:54 PM,Accepted-AOC,L1,11-May-2026 03:43 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,6019115,M/s VIJENDRA PRATAP SINGH,30-Mar-2026 12:09 PM,Rejected-Finance,L3,11-May-2026 02:55 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,6013438,Prabha Construction Infra Private Limited,30-Mar-2026 10:38 AM,Rejected-Finance,L2,11-May-2026 02:55 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,6017200,R.K.TRADERS & CONSTRUCTION PRIVATE LIMITED,30-Mar-2026 01:22 PM,Rejected-Finance,L5,11-May-2026 02:55 PM,,,,,,,,,,,,,,,,,AOC
