Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
28-Feb-2026 11:00 AM,06-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,06-Mar-2026 02:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,06-Mar-2026 02:00 PM,10-Mar-2026 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,Tender,"36,000",No,percentage,2.0%,Nil,Nil,354.0,Nil,Nil,No,Renewal of Service Road of Bulandshahr Dy. From Km 13.800 to Km 14.800,Renewal of Service Road of Bulandshahr Dy. From Km 13.800 to Km 14.800,Please refer Tender documents. ,NA ,"18,00,000",Civil Works,NA ,Rate Contract,90.0,90.0,Bulandshahr,203001.0,NA ,NA ,NA ,Bulandshahr,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||BSDGC. Bulandshahar",14/EE/2025-26,2026_UPIDC_1109641_23,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,EE BDGC BSR,EE BDGC BSR,AOC,Finance,As per file Attached,Binod kumar Singh,10-Mar-2026 08:04 PM,finance_2085370.pdf,BOQ Comparative Chart,EE BDGC BSR,Internal,As per file Attached,Binod kumar Singh,31-Jun-2026 12:07 AM,finsummary_2085370.pdf (739.59 KB),1.0,5949536.0,M/S AGRE ASSOCIATES,INR,"1,041,145",1,5949536,M/S AGRE ASSOCIATES,06-Mar-2026 12:07 AM,Accepted-AOC,AOC,27-May-2026 06:23 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||BSDGC. Bulandshahar",2026_UPIDC_1109641_23,14/EE/2025-26,Renewal of Service Road of Bulandshahr Dy. From Km 13.800 to Km 14.800,31-Mar-2026,"INR 1,041,145",90.0,Binod kumar Singh,27-May-2026 06:23 PM,finsummary.pdf (740.00 KB),AOC,Technical,As per file Attached,Binod kumar Singh,07-Mar-2026 12:53 PM,technical_2085370.pdf,EE BDGC BSR,Internal,As per file Attached,Binod kumar Singh,09-Mar-2026 08:54 PM,10-Mar-2026 11:00 AM,techsummary_2085370.pdf (739.59 KB),AOC
,,,,,,,,,2.0,Finance,.xls,BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5949486,M/S AMAN CONSTRUCTION COMPANY,05-Mar-2026 09:51 PM,Rejected-Finance,L-2,31-Mar-2026 04:12 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,5941384,M/s Virendra Singh Contractor,03-Mar-2026 06:08 PM,Rejected-Finance,L-3,31-Mar-2026 04:12 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,4,5948836,PAWAN KUMAR,06-Mar-2026 10:52 AM,Rejected-Finance,L-4,31-Mar-2026 04:12 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,5,5949118,Sangam Digicon,06-Mar-2026 10:00 AM,Rejected-Finance,L-5,31-Mar-2026 04:12 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
