EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"42,000",No,fixed,,Nil,Nil,"2,336",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Vikas Khand Tamkuhiraj ke Gram Sabha Chakhni Dukhi Mishra me Inderiya ke khet se Chakhni Chauraha nahar puliya tak CC road ka nirman karya.,Vikas Khand Tamkuhiraj ke Gram Sabha Chakhni Dukhi Mishra me Inderiya ke khet se Chakhni Chauraha nahar puliya tak CC road ka nirman karya.,Please refer Tender documents. ,NA ,"20,80,000",Civil Works,NA ,Tender,90.0,90.0,work,274302.0,NA ,NA ,NA ,EE RED KUSHINAGAR,No ,No,EE RED KUSHINAGAR,EE RED KUSHINAGAR,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2422/RED Tender KUSHINAGAR,2026_REDUP_1126057_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,16-Jun-2026 12:24 AM,23-Mar-2026 03:00 PM,17-Mar-2026 09:00 AM,23-Mar-2026 12:00 PM,NA ,NA ,17-Mar-2026 09:00 AM,23-Mar-2026 12:00 PM,30-Mar-2026 12:00 PM,AOC,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,30-Mar-2026 11:59 AM,30-Mar-2026 12:00 PM,techsummary_2099742.pdf (868.64 KB),Finance,Bid Opening Summary,Praveen Kumar,30-Mar-2026 01:11 PM,,BOQ Comparative Chart,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,26-May-2026 03:53 PM,finsummary_2099742.pdf (142.28 KB),Technical,Bid Opening Summary,Praveen Kumar,30-Mar-2026 10:59 AM,,1,5989020,M/S ARADHYA ENTERPRISES,19-Mar-2026 02:31 PM,Rejected-Finance,L2,26-May-2026 03:53 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2026_REDUP_1126057_5,2422/RED Tender KUSHINAGAR,Vikas Khand Tamkuhiraj ke Gram Sabha Chakhni Dukhi Mishra me Inderiya ke khet se Chakhni Chauraha nahar puliya tak CC road ka nirman karya.,1.0,5988943.0,RINA DEVI,INR,100.0,26-May-2026,INR 100,90.0,Virendra Kumar Pandey,26-May-2026 04:36 PM,5.pdf (142.00 KB),AOC
,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5988943,RINA DEVI,19-Mar-2026 02:18 PM,Accepted-AOC,L1,26-May-2026 04:36 PM,,,,,,,,,,,,,,,,AOC
