S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,5887932.0,ATHARVA CONSTRUCTION,18-Feb-2026 02:38 PM,Rejected-AOC,Highest Rate,15-May-2026 06:32 PM,1.0,5887511.0,Birendra Pratap Yadav,INR,"1,374,223.19",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,2026_REDUP_1114027_1,1787/RED/Tender/ST/2025-26 Dt 19.01.2026,Construction of CC Road From Shri Ram Leela Maidan To Shri Ram Lakhan Yadav House at Village Ahiraula In Block Ahiraula Azamgarh-13,15-May-2026,"INR 1,374,223.19",90.0,MANOJ KUMAR SINGH,15-May-2026 06:32 PM,vir1.pdf (1095.00 KB),Date of Start Date of Comp,Executive Engineer,Internal,DAO AE,MANOJ KUMAR SINGH,20-Mar-2026 02:49 PM,23-Mar-2026 01:00 PM,techsummary_2064749.pdf (1513.46 KB),Finance,FIN,MANOJ KUMAR SINGH,15-May-2026 06:27 PM,finance_2064749.pdf,BOQ Comparative Chart,Executive Engineer,Internal,DAO AE,MANOJ KUMAR SINGH,15-May-2026 06:30 PM,finsummary_2064749.pdf (1513.46 KB),Technical,tec,MANOJ KUMAR SINGH,20-Mar-2026 02:00 PM,technical_2064749.pdf,AOC,12-Feb-2026 04:00 PM,20-Feb-2026 01:00 PM,12-Feb-2026 04:00 PM,20-Feb-2026 12:00 PM,12-Feb-2026 04:00 PM ,20-Feb-2026 12:00 PM ,12-Feb-2026 04:00 PM,20-Feb-2026 12:00 PM,23-Mar-2026 01:00 PM,1.0,SBI Bank,"1,194",Nil,Nil,No,Construction of CC Road From Shri Ram Leela Maidan To Shri Ram Lakhan Yadav House at Village Ahiraula In Block Ahiraula Azamgarh-13,Construction of CC Road From Shri Ram Leela Maidan To Shri Ram Lakhan Yadav House at Village Ahiraula In Block Ahiraula Azamgarh-13,Please Refer Tender Document ,NA ,"16,22,000",Civil Works,NA ,Tender,90.0,90.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,1787/RED/Tender/ST/2025-26 Dt 19.01.2026,2026_REDUP_1114027_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,E.E. R.E.D. Division Azamgarh,R.E.D. Department Viakas Bhawan Azamgarh,1.0,Fee/PreQual/Technical,.pdf,DD and EMD,"32,000",No,fixed,,Nil,Nil,AOC
2.0,5887511.0,Birendra Pratap Yadav,17-Feb-2026 05:02 PM,Accepted-AOC,Lowest RAte,15-May-2026 06:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Document,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FinancialDocument,,,,,,,AOC
