Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
05-May-2026,"INR 442,271.28",60.0,Bhaskar Mishra,15-May-2026 01:49 PM,LOI12.pdf (775.00 KB),Total Contract Value Rs. 442271.28,1.0,6073645.0,M/S MAHAVEER CONSTRUCTION AND GENERAL ORDER SUPPLIERS,INR,"442,271.28",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,2026_SCIDC_1136367_2,29-12/E.E. BLY/E-Tender/BLY/2026-27 Dt. 13.04.2026,"Installation of Cold Water Drinking at Govt. School Hafizganj, Block Nawabganj, Bareilly (Vidhayak Nidhi)",1,6073645,M/S MAHAVEER CONSTRUCTION AND GENERAL ORDER SUPPLIERS,28-Apr-2026 12:37 AM,Accepted-AOC,Ist Lowest Rate,15-May-2026 01:49 PM,Finance,Financial Bid Opening Summary,Charan Singh Arya,05-May-2026 05:38 PM,finance_2128495.pdf,BOQ Comparative Chart,Charan Singh Arya,Internal,"Charan Singh Arya, Bhaskar Mishra",Charan Singh Arya,05-May-2026 11:54 AM,05-May-2026 12:00 PM,techsummary_2128495.pdf (276.72 KB),Technical,Technical Bid Opening Summary,Charan Singh Arya,05-May-2026 11:17 AM,technical_2128495.pdf,Charan Singh Arya,Internal,"Charan Singh Arya, Bhaskar Mishra",Charan Singh Arya,05-May-2026 06:43 PM,finsummary_2128495.pdf (775.93 KB),AOC,"Installation of Cold Water Drinking at Govt. School Hafizganj, Block Nawabganj, Bareilly (Vidhayak Nidhi)","Installation of Cold Water Drinking at Govt. School Hafizganj, Block Nawabganj, Bareilly (Vidhayak Nidhi)","Installation of Cold Water Drinking at Govt. School Hafizganj, Block Nawabganj, Bareilly (Vidhayak Nidhi) ",NA ,"4,42,404",Civil Works - Others,Installation of Cold Water Drinking  ,Tender,90.0,60.0,Bareilly,243001.0,NA ,NA ,NA ,"UPSCIDCO. 154, Tilhar House, Civil Lines, Bareilly",No ,No,Executive Engineer Officer,"UPSCIDCO. 154, Tilhar House, Gali in front of S.S.P. Office, Civil Lines, Bareilly",826.0,EE UPSCIDCO,BAREILLY,No,1,Fee/PreQual/Technical,.pdf,"Tender Notice, Fee, EMD and BOQ",1.0,RTGS - RTGS Payment,21-Apr-2026 04:00 PM,28-Apr-2026 02:00 PM,21-Apr-2026 04:00 PM,28-Apr-2026 01:00 PM,NA ,NA ,21-Apr-2026 04:00 PM,28-Apr-2026 01:00 PM,05-May-2026 12:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,29-12/E.E. BLY/E-Tender/BLY/2026-27 Dt. 13.04.2026,2026_SCIDC_1136367_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,"8,900",No,fixed,,EE UPSCIDCO,BAREILLY,AOC
,,,,,,,,,,,,,,,,2,6073747,Syed Construction,28-Apr-2026 07:11 AM,Rejected-AOC,IInd Lowest Rate,15-May-2026 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
