Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
Finance,Bid Opening Summary,VIKAS KUMAR,20-May-2026 08:26 PM,,BOQ Comparative Chart,"VIKAS KUMAR BDO MANOJ KUMAR GUPT, ADO PANCHAYAT DHARMENDRA KUMAR, JE RED",Internal,,VIKAS KUMAR,20-May-2026 06:20 PM,20-May-2026 06:25 PM,techsummary_2137167.pdf (240.72 KB),20-May-2026,"INR 958,136.9",90.0,VIKAS KUMAR,23-May-2026 12:17 PM,17.pdf (58.00 KB),AOC,1.0,6117824.0,BHAGWAN VENKTES CONSTRUCTION AND SUPPLIERS,15-May-2026 01:47 PM,Accepted-AOC,L1,23-May-2026 12:17 PM,1.0,6117824.0,BHAGWAN VENKTES CONSTRUCTION AND SUPPLIERS,INR,"958,136.9","VIKAS KUMAR BDO MANOJ KUMAR GUPT, ADO PANCHAYAT DHARMENDRA KUMAR, JE RED",Internal,"VIKAS KUMAR BDO MANOJ KUMAR GUPT, ADO PANCHAYAT DHARMENDRA KUMAR, JE RED",VIKAS KUMAR,20-May-2026 08:35 PM,finsummary_2137167.pdf (240.72 KB),Technical,Bid Opening Summary,VIKAS KUMAR,16-May-2026 06:58 PM,,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Belhari,2026_RDUP_1143963_1,105 Date 28-04-2026 Lot No 17,vikaas khand belaharee mein vibhinn sthaanon par 20 sokhta ka nirmaan kaary,AOC,BDO BELAHARI,BDO OFFICE BELAHARI,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Belhari,105 Date 28-04-2026 Lot No 17,2026_RDUP_1143963_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,000",BDO BELAHARI,BELAHARI,No,"19,180",No,fixed,,BDO BELAHARI,BELAHARI,1,DD - Demand Draft,vikaas khand belaharee mein vibhinn sthaanon par 20 sokhta ka nirmaan kaary,vikaas khand belaharee mein vibhinn sthaanon par 20 sokhta ka nirmaan kaary,NIT ,NA ,"9,59,000",Civil Works,NA ,Tender,90.0,90.0,KP BELAHARI,277403.0,NA ,NA ,NA ,BDO OFFICE BELAHARI,No ,No,30-Apr-2026 03:00 PM,15-May-2026 04:00 PM,30-Apr-2026 03:00 PM,15-May-2026 03:00 PM,NA ,NA ,30-Apr-2026 03:00 PM,15-May-2026 03:00 PM,20-May-2026 06:25 PM,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,AOC
,,,,,,,,,,,,,,,,,,,,2.0,6117725.0,MAA ENTERPRISES,15-May-2026 01:24 PM,Rejected-AOC,L2,23-May-2026 12:17 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,AOC
,,,,,,,,,,,,,,,,,,,,3.0,6117945.0,M/S JAI MAA BHAGAWATI VINDHYACHALI TRADERS,15-May-2026 01:27 PM,Rejected-AOC,L3,23-May-2026 12:17 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
