Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,2026_REDUP_1114040_1,1787/RED/Tender/ST/2025-26 Dt 19.01.2026,Construction of CC Road From Deeh Sthan to Shri Ramdhari Yadav House at village Ghanghata in Block Koilsa Azamgarh-18,1.0,5890701.0,M/s KAMLESH YADAV,INR,"1,252,659.22",1.0,5890913.0,Anil kumar,18-Feb-2026 10:18 AM,Rejected-AOC,Highest Rate,18-May-2026 10:27 AM,18-May-2026,"INR 1,252,659.22",90.0,MANOJ KUMAR SINGH,18-May-2026 10:27 AM,1114040.pdf (551.00 KB),date of start date of comp,Executive Engineer,Internal,DAO AE,MANOJ KUMAR SINGH,20-Mar-2026 02:42 PM,23-Mar-2026 01:00 PM,techsummary_2064827.pdf (1513.46 KB),Finance,fin,MANOJ KUMAR SINGH,18-May-2026 10:23 AM,finance_2064827.pdf,BOQ Comparative Chart,Executive Engineer,Internal,DAO AE,MANOJ KUMAR SINGH,18-May-2026 10:25 AM,finsummary_2064827.pdf (1513.46 KB),Technical,tec,MANOJ KUMAR SINGH,20-Mar-2026 02:13 PM,technical_2064827.pdf,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,1787/RED/Tender/ST/2025-26 Dt 19.01.2026,2026_REDUP_1114040_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,E.E. R.E.D. Division Azamgarh,R.E.D. Department Viakas Bhawan Azamgarh,Construction of CC Road From Deeh Sthan to Shri Ramdhari Yadav House at village Ghanghata in Block Koilsa Azamgarh-18,Construction of CC Road From Deeh Sthan to Shri Ramdhari Yadav House at village Ghanghata in Block Koilsa Azamgarh-18,Please Refer Tender Document ,NA ,"14,79,000",Civil Works,NA ,Tender,90.0,90.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,"30,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,DD and EMD,1.0,SBI Bank,"1,106",Nil,Nil,No,12-Feb-2026 04:00 PM,20-Feb-2026 01:00 PM,12-Feb-2026 04:00 PM,20-Feb-2026 12:00 PM,12-Feb-2026 04:00 PM ,20-Feb-2026 12:00 PM ,12-Feb-2026 04:00 PM,20-Feb-2026 12:00 PM,23-Mar-2026 01:00 PM,AOC
,,,,,,,,,2.0,5890701.0,M/s KAMLESH YADAV,20-Feb-2026 10:23 AM,Accepted-AOC,Lowest Rate,18-May-2026 10:27 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Document,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FinancialDocument,,,,,,,,,,,,,,,,AOC
