EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Instrument Type,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"17,000",No,fixed,,UPSCIDCO,AGRA,"1,062",UPSCIDCO,AGRA,No,"CONSTRUCTION OF C.C. ROAD AT PUBLIC ROAD, PUBLIC PLACE NEAR SMT. KAILADEVI H. S. SCHOOL, BAH ROAD, FATEHABAD, AGRA (CODE-1743).","CONSTRUCTION OF C.C. ROAD AT PUBLIC ROAD, PUBLIC PLACE NEAR SMT. KAILADEVI H. S. SCHOOL, BAH ROAD, FATEHABAD, AGRA (CODE-1743).",Please refer Tender documents. ,NA ,"8,47,000",Civil Works,NA ,Tender,180.0,180.0,sikandra agra,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,1,Fee/PreQual/Technical,.pdf,NIT,02-May-2026 03:00 PM,08-May-2026 12:00 PM,02-May-2026 03:00 PM,08-May-2026 12:00 PM,NA ,NA ,02-May-2026 03:00 PM,08-May-2026 12:00 PM,13-May-2026 01:35 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,01/MLC/AGRA/26-27,2026_SCIDC_1144609_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Executive engineer,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra agra",1.0,RTGS - RTGS Payment,AOC,Finance,Rate of M/s DIYA CONSTRUCTION COMPANY is accepted.,Sanjai Gangwar,18-May-2026 03:09 PM,finance_2138778.pdf,BOQ Comparative Chart,Executive Engineer,Internal,,Sanjai Gangwar,13-May-2026 01:31 PM,13-May-2026 01:35 PM,techsummary_2138778.pdf (233.46 KB),Technical,All bids are ok.,Sanjai Gangwar,13-May-2026 01:23 PM,technical_2138778.pdf,Executive Engineer,Internal,,Sanjai Gangwar,18-May-2026 03:22 PM,finsummary_2138778.pdf (490.68 KB),18-May-2026,"INR 847,258.69",180.0,Sanjai Gangwar,18-May-2026 03:24 PM,fr1.pdf (491.00 KB),1,6097338,DIYA CONSTRUCTION COMPANY,07-May-2026 09:42 PM,Accepted-AOC,OK,18-May-2026 03:24 PM,1.0,6097338.0,DIYA CONSTRUCTION COMPANY,INR,"847,258.69",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,2026_SCIDC_1144609_1,01/MLC/AGRA/26-27,"CONSTRUCTION OF C.C. ROAD AT PUBLIC ROAD, PUBLIC PLACE NEAR SMT. KAILADEVI H. S. SCHOOL, BAH ROAD, FATEHABAD, AGRA (CODE-1743).",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6097426,M/S Om Constructions,08-May-2026 10:07 AM,Rejected-AOC,OK,18-May-2026 03:24 PM,,,,,,,,,,AOC
