Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi,2026_UPIDM_1122164_2,TD_13/EEBMMDVNS/2025-26,Providing and piling Eucalyptis ballies under project of river training work by channelization to protect Vill- Maurahawa and other villages situated at left bank of Ghaghara river in Dist- Bahraich,1.0,5962286.0,ANIL KUMAR SINGH,INR,"2,826,250",1,5962286,ANIL KUMAR SINGH,10-Mar-2026 06:30 PM,Accepted-AOC,Lowest,20-May-2026 03:57 PM,20-May-2026,"INR 2,826,250",25.0,Kumar Gaurav Arvind,20-May-2026 03:57 PM,AOC_13_2.pdf (1396.00 KB),KUMAR GAURAV ARVIND,Internal,,Kumar Gaurav Arvind,20-May-2026 03:54 PM,finsummary_2089270.pdf (414.54 KB),Technical,Technical Part A Opened,Kumar Gaurav Arvind,23-Mar-2026 12:45 PM,technical_2089270.pdf,KUMAR GAURAV ARVIND,Internal,Technical Part A opened,Kumar Gaurav Arvind,23-Mar-2026 12:50 PM,23-Mar-2026 01:00 PM,techsummary_2089270.pdf (49.05 KB),Finance,Financial Part B Opened,Kumar Gaurav Arvind,20-May-2026 03:50 PM,finance_2089270.pdf,BOQ Comparative Chart,AOC,Providing and piling Eucalyptis ballies under project of river training work by channelization to protect Vill- Maurahawa and other villages situated at left bank of Ghaghara river in Dist- Bahraich,Providing and piling Eucalyptis ballies under project of river training work by channelization to protect Vill- Maurahawa and other villages situated at left bank of Ghaghara river in Dist- Bahraich,Please refer Tender documents. ,NA ,"29,69,000",Miscellaneous Works,NA ,Tender,90.0,25.0,BAHRAICH,271801.0,NA ,NA ,NA ,VARANASI,No ,No,EXECUTIVE ENGINEER,Office Of Executive Engineer Barrage Mechanical Maintenance Division Ashapur Sarnath Varanasi. 221007,06-Mar-2026 12:45 PM,12-Mar-2026 02:00 PM,06-Mar-2026 12:45 PM,12-Mar-2026 12:00 PM,NA ,NA ,06-Mar-2026 12:45 PM,12-Mar-2026 12:00 PM,23-Mar-2026 01:00 PM,590.0,Nil,Nil,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"59,380",No,fixed,,Nil,Nil,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Varanasi,TD_13/EEBMMDVNS/2025-26,2026_UPIDM_1122164_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,2,5962740,M/S SHWET CONSTRUCTION,10-Mar-2026 08:27 PM,Rejected-Finance,Higher,20-May-2026 03:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5962114,M/S W M ENGINEERING WORKS,10-Mar-2026 04:41 PM,Rejected-Finance,Higher,20-May-2026 03:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
