Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"5,900",Nil,Nil,No,PROJECT MANAGER,"UP PROJECTS CORPORATION LTD, UNIT-14 LUCKNOW",1,Fee/PreQual/Technical,.pdf,TECHNICAL BID,"61,000",Yes,fixed,,Nil,Nil,"INTERIOR AND CIVIL WORK OF TRANSPORT COMMISSIONER OFFICE CABIN 23,28 AND CONFERENCE , U.P LUCKNOW","INTERIOR AND CIVIL WORK OF TRANSPORT COMMISSIONER OFFICE CABIN 23,28 AND CONFERENCE, U.P LUCKNOW",Please refer Tender documents. ,NA ,"30,59,000",Civil Works - Others,NA ,Tender,90.0,90.0,LUCKNOW,226001.0,NA ,NA ,NA ,LUCKNOW,No ,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-14 Lucknow,02/UPPCL/PM-14/2026-27 Date 16/04/2026,2026_UPPRC_1138834_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Date,Date,,1.0,SBI Bank,20-Apr-2026 10:00 AM,29-Apr-2026 04:00 PM,20-Apr-2026 10:00 AM,29-Apr-2026 03:00 PM,NA ,NA ,20-Apr-2026 10:00 AM,29-Apr-2026 03:00 PM,07-May-2026 12:00 PM,AOC,Finance,FIN,Arvind Kumar Debey,23-May-2026 12:49 PM,finance_2126286.pdf,BOQ Comparative Chart,PROJECT MANAGER,Internal,"PM-14 LUCKNOW, PM-8 LUCKNOW, ACCOUNTANT-14, LUCKNOW",Arvind Kumar Debey,06-May-2026 06:47 PM,07-May-2026 12:00 PM,techsummary_2126286.pdf (437.49 KB),Technical,SUMMARY,Arvind Kumar Debey,06-May-2026 06:36 PM,technical_2126286.pdf,PROJECT MANAGER,Internal,"PM-14 LUCKNOW, PM-8 LUCKNOW, ACCOUNTANT-14 LUCKNOW",Arvind Kumar Debey,23-May-2026 01:05 PM,finsummary_2126286.pdf (437.49 KB),23-May-2026,"INR 3,023,698.71",90.0,Arvind Kumar Debey,23-May-2026 01:13 PM,AOC1138834_2.pdf (148.00 KB),L1,1,6076568,M/S AADISHAKTI ENTERPRISES,29-Apr-2026 02:42 PM,Rejected-AOC,L2,23-May-2026 01:14 PM,1.0,6066284.0,SPACE DESIGNERS,INR,"3,023,698.71",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-14 Lucknow,2026_UPPRC_1138834_2,02/UPPCL/PM-14/2026-27 Date 16/04/2026,"INTERIOR AND CIVIL WORK OF TRANSPORT COMMISSIONER OFFICE CABIN 23,28 AND CONFERENCE , U.P LUCKNOW",AOC
,,,,,,2,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6066284,SPACE DESIGNERS,25-Apr-2026 05:47 PM,Accepted-AOC,L1,23-May-2026 01:14 PM,,,,,,,,,,AOC
