Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
13-Mar-2026,"INR 164,889.1",10.0,deena nath maurya,12-May-2026 01:17 PM,agno450.pdf (617.00 KB),AOC,1,5939449,BHAJAN LAL,28-Feb-2026 12:12 AM,Accepted-AOC,L1,12-May-2026 01:17 PM,1.0,5939449.0,BHAJAN LAL,INR,"164,889.1","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2026_UPIDC_1118401_6,09/AEIV/2025-26,"Providing and fixing stainless steel Railing Right side Ground floor Parking in Left wall of Sinchai Vikas Bhawan Canal Colony, Cant Road, Lucknow.(Lot No.06)",Finance,summary,deena nath maurya,12-Mar-2026 11:12 AM,finance_2078801.pdf,BOQ Comparative Chart,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,09-Mar-2026 04:01 PM,10-Mar-2026 10:00 AM,techsummary_2078801.pdf (1096.96 KB),Technical,summary,deena nath maurya,09-Mar-2026 11:13 AM,,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,12-Mar-2026 01:41 PM,finsummary_2078801.pdf (1096.96 KB),AOC,1.0,SBI Bank,"3,320",No,fixed,,Nil,Nil,Assistant Engineer IV,LDSC Lucknow,1.0,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,590.0,Nil,Nil,No,"Providing and fixing stainless steel Railing Right side Ground floor Parking in Left wall of Sinchai Vikas Bhawan Canal Colony, Cant Road, Lucknow.(Lot No.06)","Providing and fixing stainless steel Railing Right side Ground floor Parking in Left wall of Sinchai Vikas Bhawan Canal Colony, Cant Road, Lucknow.(Lot No.06)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,10.0,Vikash Bhawan Canal Colony Lucknow,226001.0,NA ,NA ,NA ,canal Colony,No ,No,21-Feb-2026 12:00 PM,28-Feb-2026 03:00 PM,21-Feb-2026 12:00 PM,28-Feb-2026 12:00 PM,21-Feb-2026 12:00 PM ,28-Feb-2026 12:00 PM ,21-Feb-2026 12:00 PM,28-Feb-2026 12:00 PM,10-Mar-2026 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",09/AEIV/2025-26,2026_UPIDC_1118401_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,2,5939833,M/S KISHORE KUMAR,28-Feb-2026 01:35 AM,Rejected-AOC,L2,12-May-2026 01:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,5935317,Om Enterprises,27-Feb-2026 12:11 PM,Not Admitted-Fee/PreQual/Technical,Others-as per nit,09-Mar-2026 11:13 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
