Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
14-May-2026,"INR 2,384,244",60.0,Rajendra Nath Chaturvedi,20-May-2026 04:01 PM,AOC_1807_06.pdf (312.00 KB),1.0,6069161.0,OM SAI ENTERPRISES,INR,"2,384,244",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI,2026_REDUP_1135370_1,1807_06/Mlay/KHERI/2025-26,"Drain and interlocking construction work from house of Rajendra Yadav to interlocking road via house of Ramesh Maurya in Majra Banbhalia of Gram, Panchayat Tusaura, length 275 meters. Block Lakhimpur",1,6069161,OM SAI ENTERPRISES,25-Apr-2026 09:15 PM,Accepted-AOC,Accepted,20-May-2026 04:01 PM,Technical,Recommended for Technical Evaluation,Rajendra Nath Chaturvedi,28-Apr-2026 03:54 PM,technical_2119756.pdf,Hemant Saxena,Internal,,Rajendra Nath Chaturvedi,11-May-2026 05:38 PM,finsummary_2119756.pdf (249.47 KB),Finance,Recommended for Financial Evaluation,Rajendra Nath Chaturvedi,07-May-2026 02:01 PM,finance_2119756.pdf,BOQ Comparative Chart,Hemant Saxena,Internal,,Rajendra Nath Chaturvedi,04-May-2026 01:42 PM,07-May-2026 12:00 PM,techsummary_2119756.pdf (617.40 KB),AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI,1807_06/Mlay/KHERI/2025-26,2026_REDUP_1135370_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,11-Apr-2026 12:00 PM,28-Apr-2026 12:30 PM,11-Apr-2026 12:00 PM,28-Apr-2026 12:00 PM,NA ,NA ,11-Apr-2026 12:00 PM,28-Apr-2026 12:00 PM,07-May-2026 12:00 PM,"Drain and interlocking construction work from house of Rajendra Yadav to interlocking road via house of Ramesh Maurya in Majra Banbhalia of Gram, Panchayat Tusaura, length 275 meters. Block Lakhimpur","Drain and interlocking construction work from house of Rajendra Yadav to interlocking road via house of Ramesh Maurya in Majra Banbhalia of Gram, Panchayat Tusaura, length 275 meters. Block Lakhimpur",Please Refer Tender Document ,NA ,"23,84,500",Civil Works,NA ,Tender,90.0,60.0,Lakhimpur Kheri,262701.0,NA ,NA ,NA ,RED Lakhimpur Kheri,No ,No,Hemant Saxena,Executive Engineer Rural Engineering Department Vikas Bhawan Lakhimpur Kheri,1,Fee/PreQual/Technical,.pdf,Technical PDF,1.0,SBI Bank,"48,000",No,fixed,,Nil,Nil,944.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,2,6069207,RAKESH KUMAR VERMA,25-Apr-2026 09:38 PM,Rejected-Finance,2nd Lowest Bidder,11-May-2026 05:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Bill Of Quantity,,,,,,,,,,,,,AOC
