Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
SE RED Meerut,SE RED Meerut,1.0,SBI Bank,"2,714",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,sbd,"3,73,000",No,fixed,,Nil,Nil,Construction of SP Residence and Camp Office for Commissioner of Police Head Quarter at Dist- Gautam Buddh Nagar,Construction of SP Residence and Camp Office for Commissioner of Police Head Quarter at Dist- Gautam Buddh Nagar,Civil work  ,NA ,"1,86,71,000",Civil Works,NA ,Tender,90.0,365.0,EE RED GBN,201306.0,SE RED Meerut  ,SE RED Meerut  ,02-Apr-2026 03:00 PM ,SE RED Meerut,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GAUTAM BHDDH NAGAR,1618/RED/2025-26/Dt-27.02.2026,2026_REDUP_1132591_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,02-Apr-2026 11:40 AM,08-Apr-2026 12:30 PM,02-Apr-2026 11:40 AM,07-Apr-2026 04:00 PM,NA ,NA ,02-Apr-2026 11:40 AM,07-Apr-2026 04:00 PM,24-Apr-2026 12:30 PM,AOC,VINOD KUMAR,Internal,,ShashiBhushan Yadav,27-May-2026 05:21 PM,finsummary_2113894.pdf (209.05 KB),Technical,Summary,ShashiBhushan Yadav,20-Apr-2026 12:30 PM,technical_2113894.pdf,VINOD KUMAR,Internal,,ShashiBhushan Yadav,20-Apr-2026 12:47 PM,24-Apr-2026 12:30 PM,techsummary_2113894.pdf (202.62 KB),Finance,Summary,ShashiBhushan Yadav,24-Apr-2026 04:23 PM,finance_2113894.pdf,BOQ Comparative Chart,1,6027257,M/S JAI MAA VAISNO INFRATECH,07-Apr-2026 02:37 PM,Accepted-AOC,L1,27-May-2026 05:24 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GAUTAM BHDDH NAGAR,2026_REDUP_1132591_2,1618/RED/2025-26/Dt-27.02.2026,Construction of SP Residence and Camp Office for Commissioner of Police Head Quarter at Dist- Gautam Buddh Nagar,1.0,6027257.0,M/S JAI MAA VAISNO INFRATECH,INR,"18,368,923.02",27-May-2026,"INR 18,368,923.02",365.0,ShashiBhushan Yadav,27-May-2026 05:24 PM,jAI.pdf (436.00 KB),AOC
,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6034434,Rudra Engineers and Builders,07-Apr-2026 12:03 PM,Rejected-Finance,L2,27-May-2026 05:21 PM,,,,,,,,,,,,,,,,AOC
