S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,6066816.0,SHRI JAGANNATH SHARMA CONSTRUCTIONS,INR,"1,629,995.8","U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Moradabad||MGCCD-15, Moradabad",2026_UPIDC_1135692_4,01/EE/2026-27,LOT-4,1,6065956,DINESH KUMAR,24-Apr-2026 05:03 PM,Rejected-Finance,Second Lowest,29-Apr-2026 11:12 AM,05-May-2026,"INR 1,629,995.8",45.0,RAJINDER KUMAR,22-May-2026 04:50 PM,LOT04AOC.pdf (383.00 KB),AOC,Rajinder Kumar,Internal,Rajeev Kumar and Divisional Accountant,RAJINDER KUMAR,28-Apr-2026 03:45 PM,28-Apr-2026 04:00 PM,techsummary_2121218.pdf (440.53 KB),Finance,Admitted for Financial Evaluation,RAJINDER KUMAR,28-Apr-2026 04:32 PM,,BOQ Comparative Chart,Rajinder Kumar,Internal,Rajeev Kumar and Divisional Accountant,RAJINDER KUMAR,29-Apr-2026 11:12 AM,finsummary_2121218.pdf (396.38 KB),Technical,Admitted for Tecnical Evaluation,RAJINDER KUMAR,28-Apr-2026 03:24 PM,,AOC,1.0,Fee/PreQual/Technical,.pdf,Tender Documents,LOT-4,Construction of V.R.B. At km 8.300 and km 8.900 of Prahladpur Dy.,Please refer Tender documents. ,NA ,"19,93,000",Civil Works,NA ,Rate Contract,90.0,45.0,Sambhal,244302.0,NA ,NA ,NA ,Moradabad,No ,No,1.0,SBI Bank,766.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Moradabad||MGCCD-15, Moradabad",01/EE/2026-27,2026_UPIDC_1135692_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,15-Apr-2026 11:00 AM,25-Apr-2026 03:00 PM,15-Apr-2026 11:00 AM,25-Apr-2026 12:00 PM,NA ,NA ,15-Apr-2026 11:00 AM,25-Apr-2026 12:00 PM,28-Apr-2026 04:00 PM,EEMGCCDIV15MBD,EEMGCCDIV15MBD,"40,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,2,6067875,M/S ALI ENTERPRISES,25-Apr-2026 11:26 AM,Rejected-Technical,Conditions Not Fulfilled,28-Apr-2026 03:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6063778,M/S BUDHA CONTRACTOR,25-Apr-2026 07:30 AM,Rejected-Finance,Seventh Lowest,29-Apr-2026 11:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,6063767,M/S KUNWAR PAL CONTRACTOR,24-Apr-2026 11:28 PM,Rejected-Finance,Sixth Lowest,29-Apr-2026 11:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,6067776,m/s satya bhan singh contractor,25-Apr-2026 07:30 AM,Rejected-Technical,Conditions Not Fulfilled,28-Apr-2026 03:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,6067476,m/s sharam singh contractors,24-Apr-2026 10:10 PM,Rejected-Finance,Fifth Lowest,29-Apr-2026 11:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,6066212,M/S SHIV CONSTRUCTION,24-Apr-2026 01:05 PM,Rejected-Finance,Fourth Lowest,29-Apr-2026 11:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,8,6066816,SHRI JAGANNATH SHARMA CONSTRUCTIONS,24-Apr-2026 06:06 PM,Accepted-AOC,L1,22-May-2026 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,9,6067751,S S CONSTRUCTION COMPANY,25-Apr-2026 10:13 AM,Rejected-Finance,Third Lowest,29-Apr-2026 11:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
