Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
Technical,summary,deena nath maurya,09-Mar-2026 12:27 PM,technical_2078847.pdf,13-Mar-2026,"INR 160,862",10.0,deena nath maurya,12-May-2026 05:10 PM,agno476.pdf (661.00 KB),AOC,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,09-Mar-2026 03:21 PM,10-Mar-2026 10:00 AM,techsummary_2078847.pdf (1096.96 KB),"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2026_UPIDC_1118401_25,09/AEIV/2025-26,"Providing and fixing Wooden door in Store Room at Ground and First Floor of Sinchai Vikas Bhawan Canal Colony Cant Road, Lucknow.(Lot No.25)",1,5932411,M/S JAITARA DEVELOPER,27-Feb-2026 03:28 PM,Accepted-AOC,L1,12-May-2026 05:10 PM,1.0,5932411.0,M/S JAITARA DEVELOPER,INR,"160,862",Finance,Summary,deena nath maurya,12-Mar-2026 12:04 PM,finance_2078847.pdf,BOQ Comparative Chart,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,12-Mar-2026 03:25 PM,finsummary_2078847.pdf (1096.96 KB),AOC,"3,240",No,fixed,,Nil,Nil,590.0,Nil,Nil,No,1.0,SBI Bank,Assistant Engineer IV,LDSC Lucknow,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",09/AEIV/2025-26,2026_UPIDC_1118401_25,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"Providing and fixing Wooden door in Store Room at Ground and First Floor of Sinchai Vikas Bhawan Canal Colony Cant Road, Lucknow.(Lot No.25)","Providing and fixing Wooden door in Store Room at Ground and First Floor of Sinchai Vikas Bhawan Canal Colony Cant Road, Lucknow.(Lot No.25)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,10.0,Vikash Bhawan Canal Colony Lucknow,226001.0,NA ,NA ,NA ,canal Colony,No ,No,21-Feb-2026 12:00 PM,28-Feb-2026 03:00 PM,21-Feb-2026 12:00 PM,28-Feb-2026 12:00 PM,21-Feb-2026 12:00 PM ,28-Feb-2026 12:00 PM ,21-Feb-2026 12:00 PM,28-Feb-2026 12:00 PM,10-Mar-2026 10:00 AM,1,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,AOC
,,,,,,,,,,,,,,,,,,,,,,,2,5932584,M/S SAMRAT TRADERS,28-Feb-2026 04:20 AM,Rejected-AOC,L2,12-May-2026 05:10 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC
