S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Construction of cc road and nali from ankit jain house to ravi pahuja house for green street colony prem vatika at ward no. 55,Date,,chief engineer,chief engineer,"93,361",No,percentage,10.0%,Nil,Nil,1.0,SBI Bank,826.0,Nil,Nil,No,Construction of cc road and nali from ankit jain house to ravi pahuja house for green street colony prem vatika at ward no. 55,Construction of cc road and nali from ankit jain house to ravi pahuja house for green street colony prem vatika at ward no. 55,Please refer Tender documents. ,NA ,"9,33,611",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nirman vibhag,No ,No,12-Feb-2026 09:00 AM,28-Feb-2026 11:00 AM,12-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,NA ,NA ,12-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,20-Jun-2026 12:51 AM,1.0,Fee/PreQual/Technical,.pdf,Technical,Saharanpur Municipal Corporation Saharanpur UP,6079 B,2026_NNSAH_1114193_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Technical,Admitted,Madan Pal,18-Mar-2026 03:50 PM,technical_2065799.pdf,Suresh Chand,Internal,,Sandeep kumar Misra,22-May-2026 03:33 PM,finsummary_2065799.pdf (417.10 KB),Finance,Admitted,Sandeep kumar Misra,21-Apr-2026 07:48 PM,finance_2065799.pdf,BOQ Comparative Chart,Suresh Chand,Internal,,Sandeep kumar Misra,20-Apr-2026 11:47 AM,20-Apr-2026 11:50 AM,techsummary_2065799.pdf (22.89 KB),22-May-2026,"INR 927,729.25",30.0,Sandeep kumar Misra,22-May-2026 03:41 PM,6079999999.pdf (417.00 KB),Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1114193_1,6079 B,Construction of cc road and nali from ankit jain house to ravi pahuja house for green street colony prem vatika at ward no. 55,1.0,5931334.0,SHRI BALAJI ENTERPRISES,INR,"927,729.25",1,5931174,Prefect Laser Systems,26-Feb-2026 09:52 PM,Rejected-AOC,L2,22-May-2026 03:41 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5931334,SHRI BALAJI ENTERPRISES,26-Feb-2026 05:47 PM,Accepted-AOC,L1,22-May-2026 03:41 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5931299,SHRI BANKEY BIHARI COLLECTIONS,26-Feb-2026 10:20 PM,Rejected-AOC,L3,22-May-2026 03:41 PM,AOC
