Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
826.0,EE UPSCIDCO,BAREILLY,No,1,Fee/PreQual/Technical,.pdf,"Tender Notice, Fee, EMD and BOQ","8,900",No,fixed,,EE UPSCIDCO,BAREILLY,"Installation of Cold Water Drinking at Kasturba School in Vill. Bhadpura, Block Nawabganj, Bareilly (Vidhayak Nidhi)","Installation of Cold Water Drinking at Kasturba School in Vill. Bhadpura, Block Nawabganj, Bareilly (Vidhayak Nidhi)","Installation of Cold Water Drinking at Kasturba School in Vill. Bhadpura, Block Nawabganj, Bareilly (Vidhayak Nidhi) ",NA ,"4,42,404",Civil Works - Others,Installation of Cold Water Drinking at Kasturba ,Tender,90.0,60.0,Bareilly,243001.0,NA ,NA ,NA ,"UPSCIDCO. 154, Tilhar House, Civil Lines, Bareilly",No ,No,21-Apr-2026 04:00 PM,28-Apr-2026 02:00 PM,21-Apr-2026 04:00 PM,28-Apr-2026 01:00 PM,NA ,NA ,21-Apr-2026 04:00 PM,28-Apr-2026 01:00 PM,05-May-2026 12:05 PM,1.0,RTGS - RTGS Payment,Executive Engineer Officer,"UPSCIDCO. 154, Tilhar House, Gali in front of S.S.P. Office, Civil Lines, Bareilly",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,29-16/E.E. BLY/E-Tender/BLY/2026-27 Dt. 13.04.2026,2026_SCIDC_1136371_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,AOC,Charan Singh Arya,Internal,"Charan Singh Arya, Bhaskar Mishra",Charan Singh Arya,05-May-2026 12:01 PM,05-May-2026 12:05 PM,techsummary_2128559.pdf (273.74 KB),Finance,Financial Bid Opening Summary,Charan Singh Arya,05-May-2026 05:46 PM,finance_2128559.pdf,BOQ Comparative Chart,Charan Singh Arya,Internal,"Charan Singh Arya, Bhaskar Mishra",Charan Singh Arya,05-May-2026 06:57 PM,finsummary_2128559.pdf (775.90 KB),Technical,Technical Bid Opening Summary,Charan Singh Arya,05-May-2026 11:26 AM,technical_2128559.pdf,1,6073660,M/S MAHAVEER CONSTRUCTION AND GENERAL ORDER SUPPLIERS,28-Apr-2026 12:54 AM,Accepted-AOC,Ist Lowest Rate,15-May-2026 02:14 PM,1.0,6073660.0,M/S MAHAVEER CONSTRUCTION AND GENERAL ORDER SUPPLIERS,INR,"442,182.8",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,2026_SCIDC_1136371_2,29-16/E.E. BLY/E-Tender/BLY/2026-27 Dt. 13.04.2026,"Installation of Cold Water Drinking at Kasturba School in Vill. Bhadpura, Block Nawabganj, Bareilly (Vidhayak Nidhi)",05-May-2026,"INR 442,182.8",60.0,Bhaskar Mishra,15-May-2026 02:14 PM,LOI16.pdf (780.00 KB),Total Contract Value Rs. 442182.80,AOC
,,,,2,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6073763,Syed Construction,28-Apr-2026 07:36 AM,Rejected-AOC,IInd Lowest Rate,15-May-2026 02:14 PM,,,,,,,,,,,,,,,,,AOC
