Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,09-Mar-2026 02:48 PM,10-Mar-2026 10:00 AM,techsummary_2078935.pdf (306.59 KB),13-Mar-2026,"INR 152,337.64",10.0,deena nath maurya,12-May-2026 03:00 PM,agno457.pdf (690.00 KB),AOC,Technical,summary,deena nath maurya,09-Mar-2026 01:29 PM,technical_2078935.pdf,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,12-Mar-2026 04:15 PM,finsummary_2078935.pdf (1096.96 KB),Finance,Summary,deena nath maurya,12-Mar-2026 12:34 PM,finance_2078935.pdf,BOQ Comparative Chart,1.0,5937922.0,M/S M. K. CONSTRUCTION,INR,"152,337.64",1,5939671,M/S JAITARA DEVELOPER,28-Feb-2026 11:33 AM,Rejected-AOC,L2,12-May-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2026_UPIDC_1118401_42,09/AEIV/2025-26,"Maintenance and Repairing of Type-IV Residence No 8/3 at New Parikalp Vihar Colony, Telibagh, Lucknow.(Lot No.42)",AOC,Assistant Engineer IV,LDSC Lucknow,"Maintenance and Repairing of Type-IV Residence No 8/3 at New Parikalp Vihar Colony, Telibagh, Lucknow.(Lot No.42)","Maintenance and Repairing of Type-IV Residence No 8/3 at New Parikalp Vihar Colony, Telibagh, Lucknow.(Lot No.42)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,10.0,new Parikalp Vihar colony,226002.0,NA ,NA ,NA ,canal Colony,No ,No,1.0,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",09/AEIV/2025-26,2026_UPIDC_1118401_42,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,590.0,Nil,Nil,No,21-Feb-2026 12:00 PM,28-Feb-2026 03:00 PM,21-Feb-2026 12:00 PM,28-Feb-2026 12:00 PM,21-Feb-2026 12:00 PM ,28-Feb-2026 12:00 PM ,21-Feb-2026 12:00 PM,28-Feb-2026 12:00 PM,10-Mar-2026 10:00 AM,"3,300",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5937922,M/S M. K. CONSTRUCTION,27-Feb-2026 06:09 PM,Accepted-AOC,L1,12-May-2026 03:00 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5939699,Om Enterprises,28-Feb-2026 01:03 AM,Not Admitted-Fee/PreQual/Technical,Others-as per nit,09-Mar-2026 01:29 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
