Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
22-May-2026,"INR 971,467",90.0,Abhishek Chaudhary,23-May-2026 05:32 PM,asampur.pdf (378.00 KB),1.0,6067599.0,KARTAVYA CONSTRUCTION AND SUPPLIERS,INR,"971,467",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE KANPUR CIRCLE||EE FARRUKHABAD,2026_REDUP_1139466_2,475/EERED/2025-26 DT 25.03.2026,Work of CC road and drain from Ramnareshs house to Ramraths house in Gram Panchayat Asampur,1,6067599,KARTAVYA CONSTRUCTION AND SUPPLIERS,25-Apr-2026 06:06 AM,Accepted-AOC,l1,23-May-2026 05:32 PM,Finance,as per tender committee,Abhishek Chaudhary,02-May-2026 04:01 PM,,BOQ Comparative Chart,Virendra Kumar,Internal,,Abhishek Chaudhary,02-May-2026 09:03 AM,02-May-2026 09:05 AM,techsummary_2127486.pdf (369.58 KB),Technical,As per temder cpmmittee,Abhishek Chaudhary,25-Apr-2026 09:45 PM,,Virendra Kumar,Internal,,Abhishek Chaudhary,02-May-2026 04:17 PM,finsummary_2127486.pdf (402.76 KB),AOC,20-Apr-2026 02:00 PM,25-Apr-2026 03:30 PM,20-Apr-2026 02:00 PM,25-Apr-2026 03:00 PM,NA ,NA ,20-Apr-2026 02:00 PM,25-Apr-2026 03:00 PM,02-May-2026 09:05 AM,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE KANPUR CIRCLE||EE FARRUKHABAD,475/EERED/2025-26 DT 25.03.2026,2026_REDUP_1139466_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,856.0,Nil,Nil,No,Work of CC road and drain from Ramnareshs house to Ramraths house in Gram Panchayat Asampur,Work of CC road and drain from Ramnareshs house to Ramraths house in Gram Panchayat Asampur,Please refer Tender documents. ,NA ,"11,70,000",Civil Works,NA ,Tender,90.0,90.0,Farrukhabad,209625.0,NA ,NA ,NA ,O/o EXECUTIVE ENGINEER,No ,No,"23,500",Yes,fixed,,Nil,Nil,EXECUTIVE ENGINEER,O/o EXECUTIVE ENGINEER,AOC
,,,,,,,,,,,,,,,2,6063434,M/S GARGI CONSTRUCTION,24-Apr-2026 06:53 PM,Rejected-Finance,l2,02-May-2026 04:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,6067746,ULTRA CONTRACTORS AND SUPPLIERS,25-Apr-2026 06:40 AM,Rejected-Technical,As per checklist,02-May-2026 09:03 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
