Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
EE RED MEERUT,Internal,01-EE RED MEERUT 02-AE RED MEERUT 03-DAO RED MEERUT,SHUBHAM PARLE,31-Mar-2026 05:50 PM,02-Apr-2026 01:00 PM,techsummary_2106112.pdf (333.57 KB),28-May-2026,"INR 1,488,150.63",90.0,SHUBHAM PARLE,28-May-2026 12:54 PM,BOND.pdf (487.00 KB),BOND WITH RS CONSTRUCTION,Technical,technical,SHUBHAM PARLE,31-Mar-2026 05:26 PM,technical_2106112.pdf,1.0,6005838.0,r s construction co,INR,"1,488,150.63",EE RED MEERUT DIVISION,Internal,01-EE RED MEERUT 02-AE RED MEERUT 03-DAO RED MEERUT,SHUBHAM PARLE,28-May-2026 12:49 PM,finsummary_2106112.pdf (403.95 KB),Finance,Financial bid open,SHUBHAM PARLE,28-May-2026 12:37 PM,finance_2106112.pdf,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,2026_REDUP_1128965_12,2494/RED/2025-26/dt-10-02-26,Harvansh vihar mai ajay ke makan se suresh chand fozi ke makan tak sadak nirman karya,1,6005909,Dakshit Associates,27-Mar-2026 02:57 PM,Rejected-Finance,L2 bidder,28-May-2026 12:49 PM,AOC,1,Fee/PreQual/Technical,.pdf,Document,944.0,Nil,Nil,No,24-Mar-2026 10:00 AM,30-Mar-2026 01:00 PM,24-Mar-2026 10:00 AM,30-Mar-2026 12:00 PM,NA ,NA ,24-Mar-2026 10:00 AM,30-Mar-2026 12:00 PM,02-Apr-2026 01:00 PM,Harvansh vihar mai ajay ke makan se suresh chand fozi ke makan tak sadak nirman karya,Harvansh vihar mai ajay ke makan se suresh chand fozi ke makan tak sadak nirman karya,Please refer Tender documents. ,NA ,"14,89,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Meerut,250001.0,NA ,NA ,NA ,EE RED Meerut,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,2494/RED/2025-26/dt-10-02-26,2026_REDUP_1128965_12,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"30,000",No,fixed,,Nil,Nil,EE RED Meerut,EE RED Division vikas bhawan collectorate Meerut,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6005838,r s construction co,27-Mar-2026 11:29 AM,Accepted-AOC,L1 BIDDER,28-May-2026 12:54 PM,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
