Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
950.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,154/RED/ENIV/NIR/25-26 Dt 09-01-2026,2026_REDUP_1111604_11,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Chapiya Mandir Marg se Samudayik Swasthya Kendra Chapiya Tak Rabarmold Interlocking ka Nirman Karya,Chapiya Mandir Marg se Samudayik Swasthya Kendra Chapiya Tak Rabarmold Interlocking ka Nirman Karya,Chapiya Mandir Marg se Samudayik Swasthya Kendra Chapiya Tak Rabarmold Interlocking ka Nirman Karya ,NA ,"4,04,085",Civil Works,NA ,Tender,90.0,120.0,EE RED Gonda,271001.0,NA ,NA ,NA ,EE RED Gonda,No ,No,1,Fee/PreQual/Technical,.pdf,NIT with T1,EE RED GONDA,EE RED GONDA,02-Feb-2026 05:00 PM,08-Feb-2026 12:30 PM,02-Feb-2026 05:00 PM,08-Feb-2026 12:00 PM,NA ,NA ,02-Feb-2026 05:00 PM,08-Feb-2026 12:00 PM,26-Feb-2026 01:00 PM,"8,082",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,AOC,1,5849237,OM CONSTRUCTION,07-Feb-2026 05:52 PM,Rejected-Finance,L2,13-May-2026 08:29 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2026_REDUP_1111604_11,154/RED/ENIV/NIR/25-26 Dt 09-01-2026,Chapiya Mandir Marg se Samudayik Swasthya Kendra Chapiya Tak Rabarmold Interlocking ka Nirman Karya,Finance,Summary,Jay Bahadur Singh,13-May-2026 07:20 AM,,BOQ Comparative Chart,EE RED GONDA,Internal,Er JB Singh EE Er VK Pathak AE Sri LK Chakravarti DAO,Jay Bahadur Singh,13-May-2026 08:29 AM,finsummary_2054457.pdf (194.49 KB),1.0,5845437.0,Vishnu Pratap Singh,INR,"403,883.28",EE RED GONDA,Internal,Er JB Singh EE Er VK Pathak AE Sri LK Chakravarti DAO,Jay Bahadur Singh,26-Feb-2026 12:21 PM,26-Feb-2026 01:00 PM,techsummary_2054457.pdf (513.51 KB),Technical,Summary,Jay Bahadur Singh,26-Feb-2026 11:26 AM,,13-May-2026,"INR 403,883.28",120.0,Jay Bahadur Singh,13-May-2026 08:32 AM,11V.pdf (194.00 KB),bond,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Work BOQ,,,,,,,,,,,,,,,,,,,,AOC,2,5845437,Vishnu Pratap Singh,06-Feb-2026 03:34 PM,Accepted-AOC,L1,13-May-2026 08:32 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
