S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage
1,6032728,B V CONSTRUCTION COMPANY,06-Apr-2026 01:58 PM,Rejected-Finance,IInd Lowest Rate,29-May-2026 03:28 PM,1.0,6031156.0,M/S DEVTAN CONSTRUCTION CO.,INR,"1,132,215.7",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Allahabad,2026_SCIDC_1132076_1,402/EE/PBH/KG/E-Tender/2025-26,Repair and Renovation Kasturba Gandhi Vidhyalaya at Bihar Distt. Pratapgarh.,29-May-2026,"INR 1,132,215.7",270.0,Lalji Tiwari,29-May-2026 03:32 PM,W1.pdf (784.00 KB),Letter No- 93 Date 27.05.2026,1.0,Tender Revocation,Tender Revocation,26-May-2026 01:15 PM,S4.pdf ,1384.35,Technical Opening,Anil Kumar,Internal,Shahbaz Ahmad Lalji Tiwari,Lalji Tiwari,29-May-2026 03:28 PM,finsummary_2112753.pdf (1120.31 KB),Technical,Summary,Anil Kumar,26-May-2026 01:46 PM,technical_2112753.pdf,Anil Kumar,Internal,Shahbaz Ahmad Lalji Tiwari,Anil Kumar,26-May-2026 01:51 PM,26-May-2026 02:00 PM,techsummary_2112753.pdf (1401.36 KB),Finance,Summary,Lalji Tiwari,29-May-2026 03:23 PM,finance_2112753.pdf,BOQ Comparative Chart,AOC,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Allahabad,402/EE/PBH/KG/E-Tender/2025-26,2026_SCIDC_1132076_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,EE Pratapgarh,Near Renu Verma Nursing Home front of Angil School Shiv ji puram Pratapgarh,"24,000",No,fixed,,EE UPSCIDCO,Pratapgarh,31-Mar-2026 06:00 PM,06-Apr-2026 03:00 PM,31-Mar-2026 06:00 PM,06-Apr-2026 02:00 PM,NA ,NA ,31-Mar-2026 06:00 PM,06-Apr-2026 02:00 PM,26-May-2026 02:00 PM,1.0,DD - Demand Draft,Repair and Renovation Kasturba Gandhi Vidhyalaya at Bihar Distt. Pratapgarh.,Repair and Renovation Kasturba Gandhi Vidhyalaya at Bihar Distt.Pratapgarh.,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,105.0,270.0,Pratapgarh,230001.0,EE Office Pratapgarh ,Near Renu Verma Nursing Home front of Angil School Shiv ji puram Pratapgarh ,04-Apr-2026 12:00 PM ,EE Office Pratapgarh,No ,No,"1,652",EE UPSCIDCO,Pratapgarh,No,1.0,Fee/PreQual/Technical,.pdf,NIT EMD Tender Fee BOQ etc,AOC
2,6032031,EFENGY CONSTRUCTION PRIVATE LIMITED,06-Apr-2026 11:12 AM,Rejected-Technical,All Document not Complete,26-May-2026 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
3,6032680,J.B.G.N. CONSTRUCTION COMPANY,06-Apr-2026 01:46 PM,Rejected-Technical,All Document not Complete,26-May-2026 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
4,6031156,M/S DEVTAN CONSTRUCTION CO.,05-Apr-2026 11:03 PM,Accepted-AOC,Ist Lowest Rate,29-May-2026 03:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
5,6032316,M/S MAA AMBE ENTERPRISES,06-Apr-2026 12:18 PM,Rejected-Technical,All Document not Complete,26-May-2026 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
