Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
15-May-2026,"INR 1,962,391",90.0,Neeraj Kumar,15-May-2026 08:48 AM,1891_1.pdf (712.00 KB),1,6002214,KAMLA PRASAD SINGH,26-Mar-2026 02:26 PM,Rejected-Finance,Rejected,14-May-2026 11:03 AM,1.0,6002262.0,M/S AVS CONSTRUCTION,INR,"1,962,391",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR,2026_REDUP_1128765_1,1891/EE RED Jaunpur/25-26 Dt 11/02/2026,"Under District Jaunpur, Construction of Interlocking Road from Rai Saheb Singh house to the main link Road in Naharpur, Gram Sabha of Block Maharajganj, Lot No 1",Technical,Summary,Neeraj Kumar,28-Mar-2026 07:05 PM,,Er Neeraj Kumar EE RED Jaunpur,Internal,,Alok Kumar,14-May-2026 11:03 AM,finsummary_2105217.pdf (712.49 KB),Finance,Summary,Neeraj Kumar,09-Apr-2026 03:30 PM,,BOQ Comparative Chart,Er Neeraj Kumar EE RED Jaunpur,Internal,"Er Neeraj Kumar EE RED Jaunpur, Er Maya Shankar AE RED Jaunpur, Er Alok Kumar AE RED Jaunpur, Mr Jai Prakash DAO RED Jaunpur",Neeraj Kumar,06-Apr-2026 04:23 PM,09-Apr-2026 12:00 PM,techsummary_2105217.pdf (720.28 KB),AOC,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR,1891/EE RED Jaunpur/25-26 Dt 11/02/2026,2026_REDUP_1128765_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,944.0,Nil,Nil,No,"Under District Jaunpur, Construction of Interlocking Road from Rai Saheb Singh house to the main link Road in Naharpur, Gram Sabha of Block Maharajganj, Lot No 1","Under District Jaunpur, Construction of Interlocking Road from Rai Saheb Singh house to the main link Road in Naharpur, Gram Sabha of Block Maharajganj, Lot No 1",Please refer Tender documents. ,NA ,"16,65,254",Civil Works,NA ,Tender,90.0,90.0,Jaunpur,222001.0,"EE RED Jaunpur, Vikas Bhawan, Jaunpur ","EE RED Jaunpur, Vikas Bhawan, Jaunpur  ",23-Mar-2026 11:00 AM ,"EE RED Jaunpur, Vikas Bhawan, Jaunpur",No ,No,"EE RED Jaunpur, Vikas Bhawan, Jaunpur","EE RED Jaunpur, Vikas Bhawan, Jaunpur",21-Mar-2026 12:00 PM,28-Mar-2026 12:30 PM,21-Mar-2026 12:00 PM,28-Mar-2026 12:00 PM,NA ,NA ,21-Mar-2026 12:00 PM,28-Mar-2026 12:00 PM,09-Apr-2026 12:00 PM,1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,"33,305",No,percentage,2.0%,Nil,Nil,AOC
,,,,,,2,6002262,M/S AVS CONSTRUCTION,26-Mar-2026 01:36 PM,Accepted-AOC,AoC,15-May-2026 08:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Documents(BoQ),,,,,,,AOC
