Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
16-May-2026,"INR 3,928,615",120.0,RAJNEESH KUMAR,16-May-2026 12:55 PM,maukrishi.pdf (546.00 KB),final,1,6064225,DENESH KUMAR SEHGAL,23-Apr-2026 06:37 PM,Accepted-AOC,f,16-May-2026 12:55 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1129620_2,1051/RED/BVN-Jhansi/25-26 Dt. 07-03-2026,Mauranipur Nagar ke Krishi Utpadan kendra ke samne sarbajanik kreeda isthal ka nirman karya,1.0,6064225.0,DENESH KUMAR SEHGAL,INR,"3,928,615",Technical,final,RAJNEESH KUMAR,02-May-2026 05:47 PM,technical_2107138.pdf,Rajneesh Kumar,Internal,SE EE DAO,RAJNEESH KUMAR,16-May-2026 12:53 PM,finsummary_2107138.pdf (545.64 KB),Finance,fi,RAJNEESH KUMAR,08-May-2026 06:14 PM,,Rajneesh Kumar,Internal,SE EE DAO,RAJNEESH KUMAR,02-May-2026 06:02 PM,08-May-2026 12:30 PM,techsummary_2107138.pdf (341.88 KB),AOC,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,1051/RED/BVN-Jhansi/25-26 Dt. 07-03-2026,2026_REDUP_1129620_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,sbd,Mauranipur Nagar ke Krishi Utpadan kendra ke samne sarbajanik kreeda isthal ka nirman karya,Mauranipur Nagar ke Krishi Utpadan kendra ke samne sarbajanik kreeda isthal ka nirman karya,Please refer Tender documents. ,NA ,"38,36,000",Civil Works,NA ,Tender,90.0,120.0,Mauranipur Nagar ke Krishi Utpadan kendra ke samne,284003.0,NA ,NA ,NA ,SE RED Circle Jhansi,No ,No,SE RED Circle Jhansi,SE RED Circle Jhansi,"77,000",Yes,fixed,,Nil,Nil,"2,354",Nil,Nil,No,24-Mar-2026 02:00 PM,24-Apr-2026 03:30 PM,24-Mar-2026 02:00 PM,24-Apr-2026 03:00 PM,NA ,NA ,24-Mar-2026 02:00 PM,24-Apr-2026 03:00 PM,08-May-2026 12:30 PM,AOC
,,,,,,,2,6064320,RAJPOOT CONSTRUCTION COMPANY,23-Apr-2026 05:30 PM,Rejected-Finance,n,16-May-2026 12:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
