Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
Executive engineer,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra agra","1,652",UPSCIDCO,MAINPURI,No,"40,000",No,fixed,,UPSCIDCO,MAINPURI,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,03/MLA/MAINPURI/26-27,2026_SCIDC_1143059_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,NIT,"CONSTRUCTION OF C.C. ROAD AND DRAIN FROM SHRI BHAVANI SINGH HOUSE TO SHRI LAJJARAM HOUSE AT VILL. JAKHAUA, MAINPURI.","CONSTRUCTION OF C.C. ROAD AND DRAIN FROM SHRI BHAVANI SINGH HOUSE TO SHRI LAJJARAM HOUSE AT VILL. JAKHAUA, MAINPURI.",Please refer Tender documents. ,NA ,"19,81,000",Civil Works,NA ,Tender,180.0,180.0,sikandra agra,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,1.0,RTGS - RTGS Payment,28-Apr-2026 12:40 PM,05-May-2026 12:00 PM,28-Apr-2026 12:40 PM,05-May-2026 12:00 PM,NA ,NA ,28-Apr-2026 12:40 PM,05-May-2026 12:00 PM,07-May-2026 12:20 PM,AOC,Executive Engineer,Internal,,Sanjai Gangwar,07-May-2026 12:17 PM,07-May-2026 12:20 PM,techsummary_2134919.pdf (235.99 KB),Finance,Rate of M/s Madhau Singh Contractor is accepted,Sanjai Gangwar,07-May-2026 01:58 PM,finance_2134919.pdf,BOQ Comparative Chart,Executive Engineer,Internal,,Sanjai Gangwar,07-May-2026 02:28 PM,finsummary_2134919.pdf (467.05 KB),Technical,All bids are ok.,Sanjai Gangwar,07-May-2026 11:56 AM,technical_2134919.pdf,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,2026_SCIDC_1143059_1,03/MLA/MAINPURI/26-27,"CONSTRUCTION OF C.C. ROAD AND DRAIN FROM SHRI BHAVANI SINGH HOUSE TO SHRI LAJJARAM HOUSE AT VILL. JAKHAUA, MAINPURI.",1.0,6088778.0,M/s Madhau Singh Contractor,INR,"1,981,111.9",1,6085021,Arjun Singh,03-May-2026 03:49 PM,Rejected-AOC,rejected,07-May-2026 02:48 PM,07-May-2026,"INR 1,981,111.9",180.0,Sanjai Gangwar,07-May-2026 02:48 PM,fn03.pdf (467.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6088778,M/s Madhau Singh Contractor,04-May-2026 08:36 PM,Accepted-AOC,accepted,07-May-2026 02:48 PM,,,,,,,AOC
