S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
1,5924032,M/S ASHISH KUMAR,28-Feb-2026 11:02 AM,Rejected-Finance,High Bidder,04-Apr-2026 11:31 AM,1.0,5933971.0,M/S Kamlesh Kumar Singh,INR,"8,090,002.56","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh",2026_UPIDC_1118605_1,11/S.E/XVI/2025-26,Construction of RCC Box Culvert in the Place of Old Damaged V.R.B.at Km. 0.935 of Deeh Dy.,09-Apr-2026,"INR 8,090,002.56",365.0,DHRUV CHANDRA VERMA,08-May-2026 06:12 PM,11111.pdf (475.00 KB),L1,Dhruva Chandra Verma,Internal,Lavkush singh,DHRUV CHANDRA VERMA,04-Apr-2026 11:31 AM,finsummary_2079268.pdf (186.25 KB),Technical,Admitted,DHRUV CHANDRA VERMA,11-Mar-2026 07:30 PM,technical_2079268.pdf,Dhruva Chandra Verma,Internal,Lavkush singh,DHRUV CHANDRA VERMA,11-Mar-2026 07:33 PM,16-Mar-2026 02:00 PM,techsummary_2079268.pdf (344.37 KB),Finance,ok,DHRUV CHANDRA VERMA,04-Apr-2026 11:19 AM,finance_2079268.pdf,BOQ Comparative Chart,AOC,Construction of RCC Box Culvert in the Place of Old Damaged V.R.B.at Km. 0.935 of Deeh Dy.,Construction of RCC Box Culvert in the Place of Old Damaged V.R.B.at Km. 0.935 of Deeh Dy.,Please refer Tender documents. ,NA ,"1,15,52,000",Civil Works,NA ,Tender,90.0,365.0,Raeebareli.,229001.0,NA ,NA ,NA ,Superintending Engineer 16th Circle Irrigation wor,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh",11/S.E/XVI/2025-26,2026_UPIDC_1118605_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,tender notice,Superintending Engineer,Superintending Engineer 16th Circle Irrigation work Pratapgarh,"2,32,000",Yes,fixed,,Nil,Nil,23-Feb-2026 10:00 AM,28-Feb-2026 05:00 PM,23-Feb-2026 10:00 AM,28-Feb-2026 04:00 PM,NA ,NA ,23-Feb-2026 10:00 AM,28-Feb-2026 04:00 PM,16-Mar-2026 02:00 PM,"3,510",Nil,Nil,No,1.0,SBI Bank,AOC
2,5933971,M/S Kamlesh Kumar Singh,27-Feb-2026 08:39 PM,Accepted-AOC,1st Lowest,08-May-2026 06:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,5934394,M/S ROHIT ENTERPRISES,26-Feb-2026 06:42 PM,Rejected-Finance,High Biddeer,04-Apr-2026 11:31 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,bid,,,,,,,,,,,,,,,,,,,,,,,,AOC
