Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage
13-May-2026,"INR 1,561,657.588",90.0,Pradeep Pal,13-May-2026 12:53 PM,ram.pdf (487.00 KB),EE AE DAO,1,6046216,P.K. ENTERPRISES,14-Apr-2026 05:41 PM,Accepted-AOC,RESPONSIVE,13-May-2026 12:53 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE HARDOI,2026_REDUP_1132130_1,LETTAR NO 2233 DATE 13.03.2026,RAM BHARAT KE GHAR SE SHIV MANDIR TAK INTERLOCKING AND NALI NIRMAN KARYA GRAM SANTOSHA,1.0,6046216.0,P.K. ENTERPRISES,INR,"1,561,657.588",Finance,EE AE DAO,Pradeep Pal,13-May-2026 02:25 AM,finance_2112833.pdf,BOQ Comparative Chart,EE,Internal,EE AE DAO,Pradeep Pal,17-Apr-2026 07:02 PM,18-Apr-2026 12:00 PM,techsummary_2112833.pdf (420.64 KB),Technical,EE AE DAO,Pradeep Pal,17-Apr-2026 07:00 PM,technical_2112833.pdf,EE,Internal,EE AE DAO,Pradeep Pal,13-May-2026 02:27 AM,finsummary_2112833.pdf (487.01 KB),AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE HARDOI,LETTAR NO 2233 DATE 13.03.2026,2026_REDUP_1132130_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,E.E.R.E.D. HARDOI,E.E.R.E.D. HARDOI,RAM BHARAT KE GHAR SE SHIV MANDIR TAK INTERLOCKING AND NALI NIRMAN KARYA GRAM SANTOSHA,RAM BHARAT KE GHAR SE SHIV MANDIR TAK INTERLOCKING AND NALI NIRMAN KARYA GRAM SANTOSHA,RAM BHARAT KE GHAR SE SHIV MANDIR TAK INTERLOCKING AND NALI NIRMAN KARYA GRAM SANTOSHA  ,NA ,"16,48,000",Civil Works,NA ,Tender,90.0,90.0,HARDOI,241001.0,NA ,NA ,NA ,E.E.R.E.D. HARDOI,No ,No,944.0,Nil,Nil,No,"33,000",Yes,fixed,,Nil,Nil,01-Apr-2026 10:00 AM,15-Apr-2026 12:30 PM,01-Apr-2026 10:00 AM,15-Apr-2026 12:00 PM,NA ,NA ,01-Apr-2026 10:00 AM,15-Apr-2026 12:00 PM,18-Apr-2026 12:00 PM,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,1.0,SBI Bank,AOC
,,,,,,,2,6046167,PRAVEEN KUMAR BAJPAI,14-Apr-2026 05:21 PM,Rejected-AOC,RESPONSIVE,13-May-2026 12:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,AOC
