S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1,5797421,FEROZ KHAN CONRACTOR,11-Jan-2026 01:32 PM,Rejected-Finance,"Rejected,BeingL-2",29-Jan-2026 04:52 PM,1.0,5797404.0,JAGDISH CHANDRA SHRIVASTAVA,INR,"330,402","U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||HWDSC, bareilly",2026_UPIDC_1103209_1,E-Tender Notice No 06/EE/2025-26,Nai Sharda Devha Poshak Nahar ke km. 10.303 per Sthit Haldi Drain kee Safai ke Karya.,28-Apr-2026,"INR 330,402",30.0,RAJIV KUMAR SINGH,23-May-2026 04:55 PM,Lot7.pdf (526.00 KB),Letter,"Executive Engineer ,Head works Division, Sarda canal Bareilly.",Internal,"Executive Engineer, RCD, Bareilly.",RAJIV KUMAR SINGH,21-Jan-2026 04:25 PM,24-Jan-2026 03:00 PM,techsummary_2034462.pdf (551.95 KB),Finance,Letter,RAJIV KUMAR SINGH,29-Jan-2026 02:42 PM,finance_2034462.pdf,BOQ Comparative Chart,"Executive Engineer ,Head works Division, Sarda canal Bareilly.",Internal,"Executive Engineer, RCD, Bareilly.",RAJIV KUMAR SINGH,29-Jan-2026 04:52 PM,finsummary_2034462.pdf (551.95 KB),Technical,Letter,RAJIV KUMAR SINGH,21-Jan-2026 03:33 PM,technical_2034462.pdf,AOC,677.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Tender Document,"4,000",Yes,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||HWDSC, bareilly",E-Tender Notice No 06/EE/2025-26,2026_UPIDC_1103209_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"Executive Engineer ,Head works Division, Sarda can","Executive Engineer, Head works Division, Sarda canal Bareilly.",05-Jan-2026 10:00 AM,12-Jan-2026 02:00 PM,05-Jan-2026 11:00 AM,12-Jan-2026 11:00 AM,NA ,NA ,05-Jan-2026 11:00 AM,12-Jan-2026 11:00 AM,24-Jan-2026 03:00 PM,1.0,SBI Bank,Nai Sharda Devha Poshak Nahar ke km. 10.303 per Sthit Haldi Drain kee Safai ke Karya.,Nai Sharda Devha Poshak Nahar ke km. 10.303 per Sthit Haldi Drain kee Safai ke Karya.,Please refer Tender documents. ,NA ,"3,50,000",Civil Works - Canal,NA ,Tender,90.0,30.0,Banbasa,262310.0,NA ,NA ,NA ,"Executive Engineer ,Head works Division, Sarda can",No ,No,AOC
2,5797404,JAGDISH CHANDRA SHRIVASTAVA,11-Jan-2026 02:14 PM,Accepted-AOC,L1,23-May-2026 04:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2.0,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,5797467,M/S PARAS ENTERPRISES,10-Jan-2026 05:22 PM,Rejected-Technical,Being Non Responsive,21-Jan-2026 04:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
4,5798263,RITESH SAXENA CONTRACTOR,11-Jan-2026 03:15 PM,Rejected-Technical,Being Non Responsive,21-Jan-2026 04:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
