Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
Executive Engineer,Internal,,Suresh Kumar Jaiswal,15-Feb-2026 12:13 PM,15-Feb-2026 12:15 PM,techsummary_2052843.pdf (210.37 KB),02-May-2026,"INR 1,656,659",90.0,Suresh Kumar Jaiswal,05-May-2026 04:27 PM,bpdf.pdf (153.00 KB),Technical,Opend,Suresh Kumar Jaiswal,11-Feb-2026 10:57 AM,,1.0,5844340.0,M/S GAURAV TRADERS,INR,"1,656,659",Executive Engineer,Internal,,Suresh Kumar Jaiswal,17-Feb-2026 08:22 AM,finsummary_2052843.pdf (153.00 KB),Finance,Opend,Suresh Kumar Jaiswal,16-Feb-2026 03:50 PM,,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2026_REDUP_1110912_58,2592/EE/RED/GKP/25-26 Date 07/01/26,Gram Islampur mein Sonbarsa Pipraich Marg se Mahesh Singh ke Ghar ke Aage Tak CC Road Ka Nirman Karya,1,5844151,M/S ASHNAND SINGH,05-Feb-2026 11:55 AM,Rejected-AOC,L2,05-May-2026 04:27 PM,AOC,Executive Engineer,Vikash Bhawan,896.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2592/EE/RED/GKP/25-26 Date 07/01/26,2026_REDUP_1110912_58,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Gram Islampur mein Sonbarsa Pipraich Marg se Mahesh Singh ke Ghar ke Aage Tak CC Road Ka Nirman Karya,Gram Islampur mein Sonbarsa Pipraich Marg se Mahesh Singh ke Ghar ke Aage Tak CC Road Ka Nirman Karya,Please refer Tender documents. ,NA ,"16,57,000",Civil Works,NA ,Tender,90.0,90.0,Gorakhpur,273001.0,NA ,NA ,NA ,Vikash Bhawan,No ,No,1.0,SBI Bank,"33,140",No,percentage,2.0%,Nil,Nil,03-Feb-2026 09:00 AM,10-Feb-2026 09:00 AM,03-Feb-2026 09:00 AM,09-Feb-2026 12:00 PM,NA ,NA ,03-Feb-2026 09:00 AM,09-Feb-2026 12:00 PM,15-Feb-2026 12:15 PM,1,Fee/PreQual/Technical,.pdf,Technical Evaluation,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5844340,M/S GAURAV TRADERS,05-Feb-2026 12:16 PM,Accepted-AOC,L1,05-May-2026 04:27 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Evaluation,AOC
