Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Tender Stage
25-May-2026,"INR 17,041,436.1",540.0,ALOK KUMAR SINGH,12-May-2026 01:14 PM,1126475.pdf (435.00 KB),TENDER AWARDED TO M/S AMBRISH MISHRA CONTRACTOR,1.0,5993491.0,M/S AMBRISH MISHRA CONTRACTOR,INR,"17,041,436.1",Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow I,2026_UPRNS_1126475_1,583/UPRNSS/E-TENDER/2025-26 DATE 06-03-2026,CONSTRUCTION OF TYPE 2 06 NOS) IN DISTRICT LAKHIMPUR KHERI(U.P.),1,5993871,MAA GOMTI CONSTRUCTION,22-Mar-2026 04:45 PM,Rejected-AOC,Due to High Rate Quoted,12-May-2026 01:14 PM,Finance,FINANCE,VIJAY BAHADUR SINGH,08-Apr-2026 02:35 PM,,BOQ Comparative Chart,JITENDRA BAHADUR SINGH(S.E.),Internal,"ALOK KUMAR SINGH(EE), ARUNENDRA KUMAR SINGH(EE), ANURAG KUMAR(AE), ANIL KUMAR(JE), VIJAY BAHADUR SINGH(ACCTT.)",ALOK KUMAR SINGH,06-Apr-2026 05:51 PM,07-Apr-2026 10:15 AM,techsummary_2100704.pdf (597.52 KB),Technical,03 BIDS ARE ADMITTED,ALOK KUMAR SINGH,06-Apr-2026 05:49 PM,,JITENDRA BAHADUR SINGH(S.E.),Internal,"ALOK KUMAR SINGH(EE), ARUNENDRA KUMAR SINGH(EE), ANURAG KUMAR(AE), ANIL KUMAR(JE), VIJAY BAHADUR SINGH(ACCTT.)",ALOK KUMAR SINGH,25-Apr-2026 10:58 AM,finsummary_2100704.pdf (293.93 KB),AOC,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow I,583/UPRNSS/E-TENDER/2025-26 DATE 06-03-2026,2026_UPRNS_1126475_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,"7,080",UTTAR PRADESH RAJYA NIRMAN SAHKARI SANGH LTD.,Lucknow,No,SUPERINTENDING ENGINEER LUCKNOW ZONE,"UPRNSS, 4/612, Sector-4, Gomti Nagar Vistar, Lucknow","3,42,000",No,fixed,,"EXECUTIVE ENGINEER, UPRNSS UNIT LUCKNOW-1",Lucknow,CONSTRUCTION OF TYPE 2 06 NOS) IN DISTRICT LAKHIMPUR KHERI(U.P.),SEE IN TECHNICAL BOQ,Please refer Tender documents. ,NA ,"1,70,91,000",Civil Works,NA ,Tender,90.0,540.0,LAKHIMPUR KHIRI,262701.0,LUCKNOW ,"OFFICE OF EE, UPRNSS UNIT LKO-1, 3/452, VIRAM KHAND GOMTI NAGAR, LKO ",19-Mar-2026 11:00 AM ,LUCKNOW,No ,No,17-Mar-2026 05:00 PM,24-Mar-2026 11:00 AM,17-Mar-2026 05:00 PM,23-Mar-2026 06:00 PM,NA ,NA ,17-Mar-2026 05:00 PM,23-Mar-2026 06:00 PM,07-Apr-2026 10:15 AM,1,BG - Bank Guarantee,AOC
,,,,,,,,,,,,,,,,2,5993491,M/S AMBRISH MISHRA CONTRACTOR,23-Mar-2026 02:32 PM,Accepted-AOC,Due to Low Rate Quoted,12-May-2026 01:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,AOC
,,,,,,,,,,,,,,,,3,5993272,M/S HARI OM PANDAY CONTRACTOR,23-Mar-2026 02:37 PM,Rejected-Technical,TECHNICAL NOT QUALIFIED,06-Apr-2026 05:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,AOC
