S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
1,5926458,M/s Mannat Construction,25-Feb-2026 11:00 AM,Rejected-Finance,Higher Rate Quoted,14-Apr-2026 01:59 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,2026_REDUP_1117641_7,1595/RED/Tender/2025-26,Installation of High Mast Light (6way) at 09 locations (as per the attached list of Hon ble Member Legislative Council Sitapur) Block Hargaon,1.0,5930337.0,SHAKUN CONSTRUCTION,INR,"1,420,007",13-May-2026,"INR 1,420,007",90.0,Gyanendra Kumar,13-May-2026 05:22 PM,71.pdf (97.00 KB),Gyanendra Kumar,Internal,,Gyanendra Kumar,14-Apr-2026 01:59 PM,finsummary_2076992.pdf (519.16 KB),Technical,Two bid have been received and send For Technical Evaluation,Gyanendra Kumar,27-Feb-2026 02:16 PM,,Gyanendra Kumar,Internal,,Gyanendra Kumar,12-Mar-2026 05:04 PM,16-Mar-2026 12:30 PM,techsummary_2076992.pdf (304.80 KB),Finance,Two bid have been received and send For Financial Evaluation,Gyanendra Kumar,16-Mar-2026 05:15 PM,,BOQ Comparative Chart,AOC,944.0,Nil,Nil,No,18-Feb-2026 04:00 PM,26-Feb-2026 12:30 PM,18-Feb-2026 04:00 PM,26-Feb-2026 12:00 PM,NA ,NA ,18-Feb-2026 04:00 PM,26-Feb-2026 12:00 PM,16-Mar-2026 12:30 PM,Installation of High Mast Light (6way) at 09 locations (as per the attached list of Hon ble Member Legislative Council Sitapur) Block Hargaon,Installation of High Mast Light (6way) at 09 locations (as per the attached list of Hon ble Member Legislative Council Sitapur) Block Hargaon,Please refer Tender documents. ,NA ,"14,20,149",Electrical Works,NA ,Tender,90.0,90.0,"Hargaon, Sitapur",261001.0,NA ,NA ,NA ,"Office of EE RED, Sitapur.",No ,No,1,Fee/PreQual/Technical,.pdf,Technical,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,1595/RED/Tender/2025-26,2026_REDUP_1117641_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Date,Date,,"31,000",No,fixed,,Nil,Nil,EE RED Sitapur,Vikas Bhawan Sitapur,AOC
2,5930337,SHAKUN CONSTRUCTION,25-Feb-2026 07:32 PM,Accepted-AOC,L1,13-May-2026 05:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
