Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,23-Mar-2026 02:56 PM,25-Mar-2026 10:00 AM,techsummary_2091881.pdf (1096.96 KB),28-Mar-2026,"INR 150,477.41",10.0,deena nath maurya,12-May-2026 05:30 PM,agno480.pdf (718.00 KB),AOC,Technical,Summary,deena nath maurya,23-Mar-2026 02:54 PM,technical_2091881.pdf,Finance,Summary,deena nath maurya,25-Mar-2026 12:59 PM,finance_2091881.pdf,BOQ Comparative Chart,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,25-Mar-2026 12:03 AM,finsummary_2091881.pdf (1096.96 KB),1.0,5974293.0,vajid ali,INR,"150,477.41","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2026_UPIDC_1118401_57,09/AEIV/2025-26,"Maintenance and Repairing of Type-IV Residence No 6/2 at New Parikalp Vihar Colony, Telibagh, Lucknow.(Lot No.28)",1,5974165,M/S MOHD JAVED,15-Mar-2026 12:28 PM,Rejected-AOC,L2,12-May-2026 05:30 PM,AOC,1,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",09/AEIV/2025-26,2026_UPIDC_1118401_57,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"3,320",Yes,fixed,,Nil,Nil,"Maintenance and Repairing of Type-IV Residence No 6/2 at New Parikalp Vihar Colony, Telibagh, Lucknow.(Lot No.28)","Maintenance and Repairing of Type-IV Residence No 6/2 at New Parikalp Vihar Colony, Telibagh, Lucknow.(Lot No.28)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,10.0,new Parikalp Vihar colony,226002.0,NA ,NA ,NA ,canal Colony,No ,No,1.0,SBI Bank,Assistant Engineer IV,LDSC Lucknow,590.0,Nil,Nil,No,10-Mar-2026 12:00 PM,16-Mar-2026 03:00 PM,10-Mar-2026 12:00 PM,16-Mar-2026 12:00 PM,10-Mar-2026 12:00 PM ,16-Mar-2026 12:00 PM ,10-Mar-2026 12:00 PM,16-Mar-2026 12:00 PM,25-Mar-2026 10:00 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5974293,vajid ali,15-Mar-2026 01:01 PM,Accepted-AOC,L1,12-May-2026 05:30 PM,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
