S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1,6069069,OM SAI ENTERPRISES,25-Apr-2026 09:03 PM,Accepted-AOC,Accepted,20-May-2026 03:53 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI,2026_REDUP_1135355_1,1807_02/Mlay/KHERI/2025-26,"Interlocking construction work from Bandha Road to house of Vishram house at majra Mainhaghat in gram panchayat Narhar, length 231 mtr. Block Phoolbehar",1.0,6069069.0,OM SAI ENTERPRISES,INR,"1,345,858",14-May-2026,"INR 1,345,858",60.0,Rajendra Nath Chaturvedi,20-May-2026 03:53 PM,AOC_1807_02.pdf (303.00 KB),Hemant Saxena,Internal,,Rajendra Nath Chaturvedi,04-May-2026 01:34 PM,07-May-2026 12:00 PM,techsummary_2119727.pdf (630.20 KB),Finance,Recommended for Financial Evaluation,Rajendra Nath Chaturvedi,07-May-2026 01:47 PM,finance_2119727.pdf,BOQ Comparative Chart,Hemant Saxena,Internal,,Rajendra Nath Chaturvedi,11-May-2026 05:29 PM,finsummary_2119727.pdf (289.76 KB),Technical,Recommended for Technical Evaluation,Rajendra Nath Chaturvedi,28-Apr-2026 03:49 PM,technical_2119727.pdf,AOC,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Technical PDF,Hemant Saxena,Executive Engineer Rural Engineering Department Vikas Bhawan Lakhimpur Kheri,856.0,Nil,Nil,No,"Interlocking construction work from Bandha Road to house of Vishram house at majra Mainhaghat in gram panchayat Narhar, length 231 mtr. Block Phoolbehar","Interlocking construction work from Bandha Road to house of Vishram house at majra Mainhaghat in gram panchayat Narhar, length 231 mtr. Block Phoolbehar",Please Refer Tender Document ,NA ,"13,46,000",Civil Works,NA ,Tender,90.0,60.0,Lakhimpur Kheri,262701.0,NA ,NA ,NA ,RED Lakhimpur Kheri,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI,1807_02/Mlay/KHERI/2025-26,2026_REDUP_1135355_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,11-Apr-2026 12:00 PM,28-Apr-2026 12:30 PM,11-Apr-2026 12:00 PM,28-Apr-2026 12:00 PM,NA ,NA ,11-Apr-2026 12:00 PM,28-Apr-2026 12:00 PM,07-May-2026 12:00 PM,"27,000",No,fixed,,Nil,Nil,AOC
2,6069187,RAKESH KUMAR VERMA,25-Apr-2026 09:27 PM,Rejected-Finance,Lowest Bidder,11-May-2026 05:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2,Finance,.xls,Bill Of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
