EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"28,000",No,fixed,,Nil,Nil,E.E. R.E.D. Division Azamgarh,R.E.D. Department Viakas Bhawan Azamgarh,Construction of BOE Soling From Radhey Shyam Yadav Khets to Srhi Basudev Yadav Khets at village Kothara In Block Ahiraula Azamgarh-14,Construction of BOE Soling From Radhey Shyam Yadav Khets to Srhi Basudev Yadav Khets at village Kothara In Block Ahiraula Azamgarh-14,Please Refer Tender Document ,NA ,"13,83,000",Civil Works,NA ,Tender,90.0,90.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,1.0,Fee/PreQual/Technical,.pdf,DD and EMD,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,1787/RED/Tender/ST/2025-26 Dt 19.01.2026,2026_REDUP_1114032_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"1,106",Nil,Nil,No,1.0,SBI Bank,12-Feb-2026 04:00 PM,20-Feb-2026 01:00 PM,12-Feb-2026 04:00 PM,20-Feb-2026 12:00 PM,12-Feb-2026 04:00 PM ,20-Feb-2026 12:00 PM ,12-Feb-2026 04:00 PM,20-Feb-2026 12:00 PM,23-Mar-2026 01:00 PM,AOC,Technical,tec,MANOJ KUMAR SINGH,20-Mar-2026 02:04 PM,technical_2064762.pdf,Executive Engineer,Internal,DAO AE,MANOJ KUMAR SINGH,06-May-2026 05:55 PM,finsummary_2064762.pdf (1513.46 KB),Finance,FIN,MANOJ KUMAR SINGH,06-May-2026 05:53 PM,finance_2064762.pdf,BOQ Comparative Chart,Executive Engineer,Internal,DAO AE,MANOJ KUMAR SINGH,20-Mar-2026 02:48 PM,23-Mar-2026 01:00 PM,techsummary_2064762.pdf (1513.46 KB),06-May-2026,"INR 1,171,609.36",90.0,MANOJ KUMAR SINGH,06-May-2026 05:57 PM,BRI2.pdf (421.00 KB),Date of Start DAte of Comp,1.0,5895903.0,M/S AMARJEET YADAV CONTRACTOR,19-Feb-2026 11:53 AM,Rejected-AOC,Highest RAte,06-May-2026 05:57 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,2026_REDUP_1114032_1,1787/RED/Tender/ST/2025-26 Dt 19.01.2026,Construction of BOE Soling From Radhey Shyam Yadav Khets to Srhi Basudev Yadav Khets at village Kothara In Block Ahiraula Azamgarh-14,1.0,5895673.0,M/S BRIJESH KUMAR MISHRA THIKEDAR,INR,"1,171,609.36",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5895673.0,M/S BRIJESH KUMAR MISHRA THIKEDAR,19-Feb-2026 11:05 AM,Accepted-AOC,Lowest RAte,06-May-2026 05:57 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FinancialDocument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
