EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"15,71,000",No,fixed,,Nil,Nil,"2,950",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,NIT,10-Mar-2026 06:00 PM,30-Mar-2026 04:00 PM,10-Mar-2026 06:00 PM,30-Mar-2026 03:00 PM,NA ,NA ,10-Mar-2026 06:00 PM,30-Mar-2026 03:00 PM,22-Apr-2026 04:10 PM,Construction of 18 M wide Road R 7 Drain and Culverts in Sector 26 GIDA Gorakhpur,Construction of 18 M wide Road R 7 Drain and Culverts in Sector 26 GIDA Gorakhpur,Please refer Tender documents. ,NA ,"2,74,08,961",Civil Works,NA ,Tender,90.0,365.0,GIDA GORAKHPUR,273212.0,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR ,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR ,27-Mar-2026 04:30 PM ,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR,No ,No,Gorakhpur Industrial Development Authority,7007/GIDA/2025-26 DT. 06.03.2026,2026_UGIDA_1123404_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,CEO GIDA,GIDA SECTOR 7 GIDA GORAKHPUR,1.0,SBI Bank,AOC,CEO GIDA,Internal,M(C) GN(F) ACEO,vivek kumar verma,22-Apr-2026 04:05 PM,22-Apr-2026 04:10 PM,techsummary_2092868.pdf (601.36 KB),Finance,BID OPENED,VIBHOR TYAGI,22-Apr-2026 05:36 PM,,BOQ Comparative Chart,CEO GIDA,Internal,M(C)GM(F)ACEO,vivek kumar verma,11-May-2026 03:00 PM,finsummary_2092868.pdf (498.73 KB),Technical,BID OPENED,brijesh kumar agrahari,30-Mar-2026 06:16 PM,,1,6021316,A K ENGINEERING WORKS,30-Mar-2026 01:53 PM,Rejected-Finance,L6,11-May-2026 03:00 PM,Gorakhpur Industrial Development Authority,2026_UGIDA_1123404_1,7007/GIDA/2025-26 DT. 06.03.2026,Construction of 18 M wide Road R 7 Drain and Culverts in Sector 26 GIDA Gorakhpur,1.0,6021847.0,M/S M.V.D. INFRADEVELOPERS PVT. LTD.,INR,"19,432,953.57",11-May-2026,"INR 19,432,953.57",365.0,vivek kumar verma,11-May-2026 03:39 PM,7007.pdf (499.00 KB),L1,AOC
,,,,,,,,,,,,.pdf,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6017916,M/S AGRAWAL ASSOCIATE,30-Mar-2026 11:19 AM,Rejected-Finance,L4,11-May-2026 03:00 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6022210,msdorgawatienterprises,30-Mar-2026 02:25 PM,Rejected-Technical,NOT RESPONSIVE,22-Apr-2026 04:05 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,6021847,M/S M.V.D. INFRADEVELOPERS PVT. LTD.,30-Mar-2026 12:57 PM,Accepted-AOC,L1,11-May-2026 03:39 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,6019126,M/s VIJENDRA PRATAP SINGH,30-Mar-2026 12:20 PM,Rejected-Finance,L3,11-May-2026 03:00 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,6013417,Prabha Construction Infra Private Limited,30-Mar-2026 10:58 AM,Rejected-Finance,L2,11-May-2026 03:00 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7,6017228,R.K.TRADERS & CONSTRUCTION PRIVATE LIMITED,30-Mar-2026 01:27 PM,Rejected-Finance,L5,11-May-2026 03:00 PM,,,,,,,,,,,,,,,,,AOC
