Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||LGC, etawah",02/EE/Acction/2025-26,2026_UPIDC_1129451_8,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,25-Mar-2026 11:00 AM,30-Mar-2026 01:00 PM,25-Mar-2026 11:00 AM,30-Mar-2026 12:00 PM,NA ,NA ,25-Mar-2026 11:00 AM,30-Mar-2026 12:00 PM,08-Apr-2026 04:00 PM,Silt Auction from canal banks of Sauj Mr. From Km. 0.000 to 1.800 for F.Y. 2025-26,Silt Auction from canal banks of Sauj Mr. From Km. 0.000 to 1.800 for F.Y. 2025-26,Please refer Tender documents. ,NA ,"1,15,000",Civil Works - Canal,NA ,Tender,90.0,30.0,Etawah,206001.0,NA ,NA ,NA ,Etawah,No ,No,1.0,Fee/PreQual/Technical,.pdf,Docment,590.0,Nil,Nil,No,1.0,SBI Bank,"17,000",No,fixed,,Nil,Nil,Executive Engineer,Executive Engineer Etawah Division Lower Ganga Canal Etawah,AOC,Rakesh Kumar,Internal,,RAKESH KUMAR,20-May-2026 11:19 AM,finsummary_2106836.pdf (113.30 KB),Technical,TECNICAL,RAKESH KUMAR,08-Apr-2026 02:35 PM,technical_2106836.pdf,RAKESH KUMAR,Internal,RAKESH KUMAR,RAKESH KUMAR,08-Apr-2026 03:09 PM,08-Apr-2026 04:00 PM,techsummary_2106836.pdf (113.30 KB),Finance,All Admitted,RAKESH KUMAR,20-May-2026 11:17 AM,,BOQ Comparative Chart,1,6018663,JAI BUILDERS & SUPPLIERS,29-Mar-2026 04:20 PM,Rejected-Finance,C,20-May-2026 11:19 AM,1.0,6019077.0,MAYA DEVI,INR,"161,950","U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||LGC, etawah",2026_UPIDC_1129451_8,02/EE/Acction/2025-26,Silt Auction from canal banks of Sauj Mr. From Km. 0.000 to 1.800 for F.Y. 2025-26,20-May-2026,"INR 161,950",30.0,RAKESH KUMAR,20-May-2026 11:20 AM,08.pdf (274.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6019077,MAYA DEVI,29-Mar-2026 05:33 PM,Accepted-AOC,C,20-May-2026 11:20 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6017114,M/S GIRAND SINGH CONTRACTOR,28-Mar-2026 07:25 PM,Rejected-Finance,X,20-May-2026 11:19 AM,,,,,,,,,,,,,,,,AOC
