Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Tender Stage
Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1114696_1,5866 B,construction of cc road and nali from tara mata mandir wali gali sardar parchoon shop to mohan basanti and pushraj house to milap house for beri bagh at ward no. 29,1.0,5937457.0,SHIV CONSTRUCTION,INR,"804,010",1,5936414,BS Enterprises,27-Feb-2026 10:19 AM,Rejected-AOC,L6,09-May-2026 03:40 PM,09-May-2026,"INR 804,010",30.0,Sandeep kumar Misra,09-May-2026 03:40 PM,tech.pdf (23.00 KB),Suresh Chand,Internal,,Sandeep kumar Misra,20-Apr-2026 12:04 PM,20-Apr-2026 12:05 PM,techsummary_2067394.pdf (22.89 KB),Finance,Admitted,Madan Pal,21-Apr-2026 12:35 PM,,BOQ Comparative Chart,suresh chand,Internal,,Sandeep kumar Misra,09-May-2026 03:37 PM,finsummary_2067394.pdf (22.89 KB),Technical,Admitted,Madan Pal,16-Mar-2026 11:02 AM,technical_2067394.pdf,AOC,11-Feb-2026 06:00 PM,28-Feb-2026 11:00 AM,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,20-Apr-2026 12:05 PM,"82,677",No,percentage,10.0%,Nil,Nil,chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,Saharanpur Municipal Corporation Saharanpur UP,5866 B,2026_NNSAH_1114696_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,826.0,Nil,Nil,No,1.0,SBI Bank,construction of cc road and nali from tara mata mandir wali gali sardar parchoon shop to mohan basanti and pushraj house to milap house for beri bagh at ward no. 29,construction of cc road and nali from tara mata mandir wali gali sardar parchoon shop to mohan basanti and pushraj house to milap house for beri bagh at ward no. 29,Please refer Tender documents. ,NA ,"8,26,772",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,1.0,construction of cc road and nali from tara mata mandir wali gali sardar parchoon shop to mohan basanti and pushraj house to milap house for beri bagh at ward no. 29,Date,,1.0,Fee/PreQual/Technical,.pdf,Technical,AOC
,,,,,,,,,2,5936296,Galaxy Enterprises,27-Feb-2026 10:38 AM,Rejected-AOC,L2,09-May-2026 03:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,AOC
,,,,,,,,,3,5937375,Golden Height Constructions,27-Feb-2026 01:00 PM,Rejected-AOC,L3,09-May-2026 03:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5936487,Maa Associates,27-Feb-2026 10:31 AM,Rejected-AOC,L5,09-May-2026 03:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,5937137,Maya Enterprises,27-Feb-2026 12:35 PM,Rejected-AOC,L4,09-May-2026 03:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,5937457,SHIV CONSTRUCTION,27-Feb-2026 01:31 PM,Accepted-AOC,L1,09-May-2026 03:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
