Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
Saharanpur Municipal Corporation Saharanpur UP,6099 B,2026_NNSAH_1113973_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,1.0,Construction of cc road manoj house to near of gate vishwas house for siddhart enclave at ward no. 33,Date,,1.0,Fee/PreQual/Technical,.pdf,Technical,12-Feb-2026 09:00 AM,28-Feb-2026 11:00 AM,12-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,NA ,NA ,12-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,20-Apr-2026 03:55 PM,"1,49,777",No,percentage,10.0%,Nil,Nil,Construction of cc road manoj house to near of gate vishwas house for siddhart enclave at ward no. 33,Construction of cc road manoj house to near of gate vishwas house for siddhart enclave at ward no. 33,Please refer Tender documents. ,NA ,"14,97,766",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,"1,298",Nil,Nil,No,1.0,SBI Bank,AOC,Suresh Chand,Internal,,Sandeep kumar Misra,20-Apr-2026 03:53 PM,20-Apr-2026 03:55 PM,techsummary_2064504.pdf (22.89 KB),Finance,Admitted,Madan Pal,21-Apr-2026 05:40 PM,finance_2064504.pdf,BOQ Comparative Chart,suresh chand,Internal,,Madan Pal,16-May-2026 05:19 PM,finsummary_2064504.pdf (22.86 KB),Technical,Admitted,Madan Pal,16-Mar-2026 03:25 PM,technical_2064504.pdf,Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1113973_1,6099 B,Construction of cc road manoj house to near of gate vishwas house for siddhart enclave at ward no. 33,1.0,5930621.0,AAKASH ENTERPRISES,INR,"1,332,861",1,5930621,AAKASH ENTERPRISES,26-Feb-2026 09:10 PM,Accepted-AOC,L1,16-May-2026 05:21 PM,16-May-2026,"INR 1,332,861",30.0,Madan Pal,16-May-2026 05:21 PM,tech.pdf (23.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5930962,Gaurav Parjapati,27-Feb-2026 03:18 AM,Rejected-AOC,L4,16-May-2026 05:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5912143,NIRDESH CONSTRUCTION,27-Feb-2026 01:33 PM,Rejected-AOC,L2,16-May-2026 05:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5929676,POOJA DEVI CONTRACTOR,26-Feb-2026 02:39 PM,Rejected-AOC,L5,16-May-2026 05:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5928381,YOGINDER SINGH RANA,26-Feb-2026 01:29 PM,Rejected-AOC,L3,16-May-2026 05:21 PM,,,,,,,AOC
