Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
Construction of RCC nala from sarkari school to Dr. afzal for sarai kalandar baksh at ward no. 62,Construction of RCC nala from sarkari school to Dr. afzal for sarai kalandar baksh at ward no. 62,Please refer Tender documents. ,NA ,"9,60,883",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nirman vibhag nagar nigam saharanpur,No ,No,24-Feb-2026 09:00 AM,28-Feb-2026 11:00 AM,24-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,NA ,NA ,24-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,16-Apr-2026 05:50 PM,"96,088",No,percentage,10.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical,1.0,SBI Bank,Saharanpur Municipal Corporation Saharanpur UP,6043 B,2026_NNSAH_1119624_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,826.0,Nil,Nil,No,Chief Engineer Nagar Nigam Saharanpur,Chief Engineer Nagar Nigam Saharanpur,AOC,Suresh Chand,Internal,,Madan Pal,16-Apr-2026 05:46 PM,16-Apr-2026 05:50 PM,techsummary_2081974.pdf (22.86 KB),Finance,Admitted,Sandeep kumar Misra,17-Apr-2026 11:04 AM,finance_2081974.pdf,BOQ Comparative Chart,Suresh chand,Internal,,Sandeep kumar Misra,11-May-2026 11:38 PM,finsummary_2081974.pdf (24.34 KB),Technical,Admitted,Madan Pal,16-Apr-2026 05:44 PM,technical_2081974.pdf,1,5931295,M.K. Contractor,26-Feb-2026 02:08 AM,Accepted-AOC,L1,11-May-2026 11:43 PM,1.0,5931295.0,M.K. Contractor,INR,"956,078",Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1119624_1,6043 B,Construction of RCC nala from sarkari school to Dr. afzal for sarai kalandar baksh at ward no. 62,11-May-2026,"INR 956,078",30.0,Sandeep kumar Misra,11-May-2026 11:43 PM,technew.pdf (24.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5935585,MOHD FURQAN,27-Feb-2026 01:01 PM,Rejected-AOC,L3,11-May-2026 11:43 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5937437,M/S AFZAL AHMAD CONTRACTOR,27-Feb-2026 01:08 PM,Rejected-AOC,L2,11-May-2026 11:43 PM,,,,,,,,,,,,,,,,AOC
