S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical,16-Jun-2026 12:57 AM,28-Feb-2026 11:00 AM,07-Feb-2026 02:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,07-Feb-2026 02:00 PM,16-Jun-2026 12:57 AM,18-Apr-2026 03:10 PM,1.0,Construction of four wall nagar nigam bhumi and in front nagar nigam awas and to near of ambedkar park for gadhi malook at ward no. 17,Date,,"1,32,881",No,percentage,10.0%,Nil,Nil,ce nns,ce nns,Saharanpur Municipal Corporation Saharanpur UP,5907 B,2026_NNSAH_1113405_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of four wall nagar nigam bhumi and in front nagar nigam awas and to near of ambedkar park for gadhi malook at ward no. 17,Construction of four wall nagar nigam bhumi and in front nagar nigam awas and to near of ambedkar park for gadhi malook at ward no. 17,Please refer Tender documents. ,NA ,"13,28,811",Civil Works,NA ,Tender,90.0,30.0,Saharanpur,247001.0,NA ,NA ,NA ,Nirman vibhag,No ,No,"1,298",Nil,Nil,No,AOC,Finance,Admitted,SUDHIR KUMAR SHARMA,22-Apr-2026 02:28 PM,finance_2060844.pdf,BOQ Comparative Chart,Suresh Chand,Internal,,Sandeep kumar Misra,18-Apr-2026 03:08 PM,18-Apr-2026 03:10 PM,techsummary_2060844.pdf (22.89 KB),Technical,Admitted,SUDHIR KUMAR SHARMA,30-Mar-2026 01:59 PM,technical_2060844.pdf,Suresh Chand,Internal,,Vijay Bahadur singh,17-May-2026 12:38 PM,finsummary_2060844.pdf (23.67 KB),17-May-2026,"INR 1,322,166",30.0,Vijay Bahadur singh,17-May-2026 12:41 PM,5907.pdf (445.00 KB),1,5931152,GEETANJALI CONSTRUCTION,26-Feb-2026 12:02 AM,Rejected-AOC,L2,17-May-2026 12:41 PM,Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1113405_1,5907 B,Construction of four wall nagar nigam bhumi and in front nagar nigam awas and to near of ambedkar park for gadhi malook at ward no. 17,1.0,5936151.0,ROHIT ARYA CONTRACTOR,INR,"1,322,166",AOC
,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5936151,ROHIT ARYA CONTRACTOR,27-Feb-2026 08:54 AM,Accepted-AOC,L1,17-May-2026 12:41 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5931590,SARITA DEVI,26-Feb-2026 09:07 AM,Rejected-AOC,L3,17-May-2026 12:41 PM,,,,,,,,,,AOC
