Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,All documents scan original copies,10-Jan-2026 09:00 AM,15-Jan-2026 12:30 PM,10-Jan-2026 09:00 AM,15-Jan-2026 12:00 PM,NA ,NA ,10-Jan-2026 09:00 AM,15-Jan-2026 12:00 PM,"9,700",No,fixed,,Nil,Nil,EE Maintenance Division 2 (Civil) PWD Lucknow,EE Maintenance Division 2 (Civil) PWD Lucknow,1.0,SBI Bank,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,03/E-Tender/2025-26 dt. 01.01.2026,2026_PWDBL_1105077_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Rajbhavan Colony sthit Awas No.-37, Type-5 me Ek almari banane ka karya, aawas me ek UPVC ki khidki lagane ka karya.","Rajbhavan Colony sthit Awas No.-37, Type-5 me Ek almari banane ka karya, aawas me ek UPVC ki khidki lagane ka karya.",Please refer Tender documents. ,NA ,"97,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,Lucknow,226001.0,EE Maintenance Division 2 (Civil) PWD Lucknow  ,EE Maintenance Division 2 (Civil) PWD Lucknow  ,12-Jan-2026 12:00 PM ,EE Maintenance Division 2 (Civil) PWD Lucknow,No ,No,650.0,Nil,Nil,No,AOC,EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,18-May-2026 04:08 PM,techsummary_2039043.pdf (3516.48 KB),EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,18-May-2026 04:11 PM,finsummary_2039043.pdf (3516.48 KB),Finance,Evaluation Letter,DILIP KUMAR,19-Jan-2026 03:49 PM,,BOQ Comparative Chart,1,5804216,M/S D.K.R. CONSTRUCTION,15-Jan-2026 09:40 AM,Accepted-AOC,Financial bid is accepted at the Price Rs. 80960.00 By Executive Engineer Maintenance Division 2 (Civil) PWD Lucknow,18-May-2026 04:15 PM,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,2026_PWDBL_1105077_5,03/E-Tender/2025-26 dt. 01.01.2026,"Rajbhavan Colony sthit Awas No.-37, Type-5 me Ek almari banane ka karya, aawas me ek UPVC ki khidki lagane ka karya.",1.0,5804216.0,M/S D.K.R. CONSTRUCTION,INR,"80,960",18-May-2026,"INR 80,960",30.0,DILIP KUMAR,18-May-2026 04:15 PM,791.pdf (652.00 KB),AOC for Acceptance No 791 date 27.04.2026,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,5804227,M/S N R TRADERS,15-Jan-2026 09:54 AM,Rejected-Finance,Financial bid Rejected due to L2,18-May-2026 04:11 PM,,,,,,,,,,,,,,,,,AOC
