Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Vimuti mein Radhe Krishan Dubey ke Ghar se Jari ke Ghar Hote Hue Gunjan Pandey ke Ghar Tak CC Road Ka Nirman,Vimuti mein Radhe Krishan Dubey ke Ghar se Jari ke Ghar Hote Hue Gunjan Pandey ke Ghar Tak CC Road Ka Nirman,Please refer Tender documents. ,NA ,"19,24,000",Civil Works,NA ,Tender,90.0,90.0,GORAKHPUR,273001.0,NA ,NA ,NA ,Vikash Bhawan Gorakhpur,No ,No,EXECUTIVE ENGINEER,Vikash Bhawan,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2592/EE/RED/GKP/25-26 Date 07/01/26,2026_REDUP_1110912_84,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,896.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Technical Evaluation,"38,480",No,percentage,2.0%,Nil,Nil,03-Feb-2026 09:00 AM,10-Feb-2026 09:00 AM,03-Feb-2026 09:00 AM,09-Feb-2026 12:00 PM,NA ,NA ,03-Feb-2026 09:00 AM,09-Feb-2026 12:00 PM,15-Feb-2026 12:00 PM,AOC,Finance,Opend,Suresh Kumar Jaiswal,16-Feb-2026 07:09 PM,,BOQ Comparative Chart,Executive Engineer,Internal,,Suresh Kumar Jaiswal,16-Feb-2026 07:19 PM,finsummary_2053258.pdf (153.00 KB),1.0,5852821.0,M/S YASH TRADERS,INR,"1,920,009",1,5852373,M/S BUDDHI SAGAR SINGH,08-Feb-2026 01:55 PM,Rejected-AOC,L2,21-May-2026 03:01 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2026_REDUP_1110912_84,2592/EE/RED/GKP/25-26 Date 07/01/26,Vimuti mein Radhe Krishan Dubey ke Ghar se Jari ke Ghar Hote Hue Gunjan Pandey ke Ghar Tak CC Road Ka Nirman,02-May-2026,"INR 1,920,009",90.0,Abhishek Rai,21-May-2026 03:00 PM,bpdf.pdf (153.00 KB),Technical,Opend,Suresh Kumar Jaiswal,11-Feb-2026 12:25 PM,,Executive Engineer,Internal,,Suresh Kumar Jaiswal,15-Feb-2026 11:28 AM,15-Feb-2026 12:00 PM,techsummary_2053258.pdf (197.88 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Evaluation,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5852821,M/S YASH TRADERS,09-Feb-2026 12:13 AM,Accepted-AOC,L1,21-May-2026 03:01 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
