Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
09-May-2026,"INR 189,007,401.05",540.0,RAKESH VERMA,09-May-2026 02:20 PM,Fin91.pdf (502.00 KB),Enclosed,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,2026_UPPRC_1133066_1,91/UPPCL/GM-7/E-TENDER/2025-26 Dated-25.03.2026,"Construction of C.M. Model Composite School (Pre -Primary to Class-12), Block-Maitha, Vill-Jugrajpur Shivli District-Kanpur Dehat (U.P.)",1.0,6033483.0,M K INDIA INFRAESTATE PRIVATE LIMITED,INR,"189,007,401.05",1,6033483,M K INDIA INFRAESTATE PRIVATE LIMITED,08-Apr-2026 08:40 PM,Accepted-AOC,Accepted,09-May-2026 02:20 PM,Technical,Enclosed,RAKESH VERMA,13-Apr-2026 06:40 PM,technical_2115052.pdf,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Ayodhya, Project Manager, Unit-10, Kanpur, Accountant, Unit-10, Kanpur",RAKESH VERMA,09-May-2026 02:07 PM,finsummary_2115052.pdf (2942.77 KB),Finance,Enclosed,RAKESH VERMA,09-May-2026 02:03 PM,finance_2115052.pdf,BOQ Comparative Chart,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Ayodhya, Project Manager, Unit-10, Kanpur, Accountant, Unit-10, Kanpur",RAKESH VERMA,13-Apr-2026 06:44 PM,15-Apr-2026 12:00 PM,techsummary_2115052.pdf (2942.77 KB),AOC,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,91/UPPCL/GM-7/E-TENDER/2025-26 Dated-25.03.2026,2026_UPPRC_1133066_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"General Manager, Zone-7, Lucknow","General Manager, Zone-7, U.P. Projects Corporation Ltd. Lucknow. Gomti Barrage, Left Bank, Gomti Nagar Lucknow.","Construction of C.M. Model Composite School (Pre -Primary to Class-12), Block-Maitha, Vill-Jugrajpur Shivli District-Kanpur Dehat (U.P.)","Construction of C.M. Model Composite School (Pre -Primary to Class-12), Block-Maitha, Vill-Jugrajpur Shivli District-Kanpur Dehat (U.P.)",Please refer Tender documents. ,NA ,"22,42,63,000",Civil Works - Buildings,NA ,Tender,90.0,540.0,District-Kanpur Dehat (U.P.),209101.0,NA ,NA ,NA ,Lucknow,No ,No,03-Apr-2026 06:30 PM,09-Apr-2026 04:00 PM,03-Apr-2026 06:30 PM,09-Apr-2026 02:00 PM,NA ,NA ,03-Apr-2026 06:30 PM,09-Apr-2026 02:00 PM,15-Apr-2026 12:00 PM,"44,85,000",No,fixed,,Nil,Nil,"17,700",Nil,Nil,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,BIDDOC,AOC
,,,,,,,,,,,,,,,,2,6036761,SHAKTI BUILDWELL,08-Apr-2026 04:23 PM,Rejected-AOC,Accepted,09-May-2026 02:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC
