Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||HWDSC, bareilly",E-Tender Notice No 07/EE/2025-26,2026_UPIDC_1104305_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,13-Jan-2026 10:00 AM,20-Jan-2026 02:00 PM,13-Jan-2026 11:00 AM,20-Jan-2026 11:00 AM,NA ,NA ,13-Jan-2026 11:00 AM,20-Jan-2026 11:00 AM,27-Jan-2026 11:00 AM,UdayKaranpur Drain ke Baye avm Daye Bank ke km. 0.000 se 0.300 ke madhya Boulder Pitching ka Karya.,UdayKaranpur Drain ke Baye avm Daye Bank ke km. 0.000 se 0.300 ke madhya Boulder Pitching ka Karya.,Please refer Tender documents. ,NA ,"25,00,000",Civil Works - Canal,NA ,Tender,90.0,30.0,Pilibhit,262001.0,NA ,NA ,NA ,"Executive Engineer ,Head works Division, Sarda can",No ,No,854.0,Nil,Nil,No,"Executive Engineer ,Head works Division, Sarda can","Executive Engineer, Head works Division, Sarda canal Bareilly.",1.0,Fee/PreQual/Technical,.pdf,Tender Document,1.0,SBI Bank,"50,000",Yes,fixed,,Nil,Nil,AOC,"Executive Engineer ,Head works Division, Sarda canal Bareilly.",Internal,Letter,RAJIV KUMAR SINGH,22-Jan-2026 11:03 AM,27-Jan-2026 11:00 AM,techsummary_2037104.pdf (548.23 KB),Finance,Letter,RAJIV KUMAR SINGH,29-Jan-2026 03:24 PM,finance_2037104.pdf,BOQ Comparative Chart,"Executive Engineer ,Head works Division, Sarda canal Bareilly.",Internal,"Executive Engineer, RCD, Bareilly.",RAJIV KUMAR SINGH,29-Jan-2026 05:30 PM,finsummary_2037104.pdf (548.23 KB),Technical,Letter,RAJIV KUMAR SINGH,22-Jan-2026 10:55 AM,technical_2037104.pdf,1.0,5812091.0,MEENU PARVAJURF,INR,"2,316,999.08","U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||HWDSC, bareilly",2026_UPIDC_1104305_1,E-Tender Notice No 07/EE/2025-26,UdayKaranpur Drain ke Baye avm Daye Bank ke km. 0.000 se 0.300 ke madhya Boulder Pitching ka Karya.,1,5812091,MEENU PARVAJURF,19-Jan-2026 08:27 PM,Accepted-AOC,L-1,14-May-2026 10:35 AM,04-Feb-2026,"INR 2,316,999.08",30.0,RAJIV KUMAR SINGH,14-May-2026 10:35 AM,Lot2.pdf (522.00 KB),Meenu Parvaj L-1,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Boq,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5810995,M/S SINGH CONSTRUCTION,19-Jan-2026 02:13 PM,Rejected-Finance,"Rejected,BeingL-3",29-Jan-2026 05:30 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5815660,M/S UDDESHYA TRADERS,20-Jan-2026 10:00 AM,Rejected-Finance,"Rejected,BeingL-2",29-Jan-2026 05:30 PM,,,,,,,,AOC
