Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Tender Stage
16-May-2026,"INR 4,178,886",120.0,RAJNEESH KUMAR,16-May-2026 12:49 PM,mau12345.pdf (560.00 KB),final,1.0,6064228.0,DENESH KUMAR SEHGAL,INR,"4,178,886",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1129620_3,1051/RED/BVN-Jhansi/25-26 Dt. 07-03-2026,Mauranipur Nagar ke Jila Panchayat Guest House ke sameep Sarvjanik Kreeda Sthal ka Nirman karya,1,6064228,DENESH KUMAR SEHGAL,23-Apr-2026 06:33 PM,Accepted-AOC,f,16-May-2026 12:49 PM,Technical,final,RAJNEESH KUMAR,02-May-2026 05:49 PM,technical_2107147.pdf,Rajneesh Kumar,Internal,SE EE DAO,RAJNEESH KUMAR,16-May-2026 12:47 PM,finsummary_2107147.pdf (559.96 KB),Finance,final,RAJNEESH KUMAR,16-May-2026 12:26 PM,,BOQ Comparative Chart,Rajneesh Kumar,Internal,SE EE DAO,RAJNEESH KUMAR,02-May-2026 06:01 PM,08-May-2026 12:30 PM,techsummary_2107147.pdf (347.20 KB),AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,1051/RED/BVN-Jhansi/25-26 Dt. 07-03-2026,2026_REDUP_1129620_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,354",Nil,Nil,No,24-Mar-2026 02:00 PM,24-Apr-2026 03:30 PM,24-Mar-2026 02:00 PM,24-Apr-2026 03:00 PM,NA ,NA ,24-Mar-2026 02:00 PM,24-Apr-2026 03:00 PM,08-May-2026 12:30 PM,1,Fee/PreQual/Technical,.pdf,sbd,Mauranipur Nagar ke Jila Panchayat Guest House ke sameep Sarvjanik Kreeda Sthal ka Nirman karya,Mauranipur Nagar ke Jila Panchayat Guest House ke sameep Sarvjanik Kreeda Sthal ka Nirman karya,Please refer Tender documents. ,NA ,"40,80,000",Civil Works,NA ,Tender,90.0,120.0,Mauranipur Nagar ke Jila Panchayat Guest House ke,284003.0,NA ,NA ,NA ,SE RED Circle Jhansi,No ,No,"82,000",Yes,fixed,,Nil,Nil,SE RED Circle Jhansi,SE RED Circle Jhansi,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,2,6064330,RAJPOOT CONSTRUCTION COMPANY,23-Apr-2026 05:34 PM,Rejected-Finance,n,16-May-2026 12:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
