Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
27-May-2026,"INR 28,822,598.47",270.0,Dileep Shukla,27-May-2026 03:55 PM,1533_4.pdf (942.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,2026_REDUP_1135403_4,1533/SE RED Gorakhpur/Gorakhpur/25-26 Dt 11/03/2026,"Under District Gorakhpur, Construction of CC road and drain in various lanes in Awas Vikas Colony in Ward No 25 Girdharganj, Lot No 4",1.0,6047276.0,M/S RAI ENTERPRISES,INR,"28,822,598.47",1,6047475,M/S ARYAN ENTERPRISES,14-Apr-2026 10:23 PM,Rejected-Finance,Rejected,27-May-2026 03:48 PM,Technical,Summary,Dileep Shukla,16-Apr-2026 02:19 PM,,Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,Er D K Shukla SE RED GORAKHPUR CIRCLE,Dileep Shukla,27-May-2026 03:48 PM,finsummary_2119842.pdf (942.19 KB),Finance,Summary,Dileep Shukla,30-Apr-2026 01:55 PM,,BOQ Comparative Chart,Er Isham Singh CE RED East,Internal,"Er Isham Singh CE RED East , Er D K Shukla SE RED GORAKHPUR CIRCLE, Er Vivek Priya EE RED Gorakhpur, Er P K Bharti EE RED Maharajganj, Mr Katyayani Prasad DAO RED Gorakhpur",Dileep Shukla,26-Apr-2026 05:29 PM,30-Apr-2026 12:00 PM,techsummary_2119842.pdf (167.17 KB),AOC,"2,714",Nil,Nil,No,SE RED Gorakhpur Circle,"SE RED Gorakhpur Circle Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur",1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,"5,03,900",No,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"Under District Gorakhpur, Construction of CC road and drain in various lanes in Awas Vikas Colony in Ward No 25 Girdharganj, Lot No 4","Under District Gorakhpur, Construction of CC road and drain in various lanes in Awas Vikas Colony in Ward No 25 Girdharganj, Lot No 4",Please refer Tender documents. ,NA ,"2,51,95,000",Civil Works,NA ,Tender,90.0,270.0,Gorakhpur,273001.0,SE RED Gorakhpur Circle ,"SE RED Gorakhpur Circle Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur  ",13-Apr-2026 11:00 AM ,SE RED Gorakhpur Circle,No ,No,10-Apr-2026 10:00 AM,16-Apr-2026 12:30 PM,10-Apr-2026 10:00 AM,15-Apr-2026 12:00 PM,NA ,NA ,10-Apr-2026 10:00 AM,15-Apr-2026 12:00 PM,30-Apr-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,1533/SE RED Gorakhpur/Gorakhpur/25-26 Dt 11/03/2026,2026_REDUP_1135403_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,2,6047276,M/S RAI ENTERPRISES,14-Apr-2026 08:45 PM,Accepted-AOC,AoC,27-May-2026 03:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,Finance,.xls,Financial Documents(BoQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
