S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,6085168.0,RUDRA CONSTRUCTION & SUPPLIERS,INR,"998,300.7",Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Sohaon,2026_RDUP_1141734_1,100 DATE 23-04-2026 LOT NO 11,khameerapuradeeh mein vijay shankar yaadav ke ghar se budhiya maee ke sthaan taraph naalee evan seesee ka kaary,Technical,Bid Opening Summary,DEVRAJ PATEL,11-May-2026 05:51 PM,,"DEVRAJ PATEL, BDO PRAVEEN CHANDRA BARANWAL, JE RED PINTO RAM, ACCOUNTANT",Internal,"DEVRAJ PATEL, BDO PRAVEEN CHANDRA BARANWAL, JE RED PINTO RAM, ACCOUNTANT",DEVRAJ PATEL,12-May-2026 06:55 PM,finsummary_2132167.pdf (413.58 KB),"DEVRAJ PATEL, BDO PRAVEEN CHANDRA BARANWAL, JE RED PINTO RAM, ACCOUNTANT",Internal,"DEVRAJ PATEL, BDO PRAVEEN CHANDRA BARANWAL, JE RED PINTO RAM, ACCOUNTANT",DEVRAJ PATEL,11-May-2026 06:24 PM,11-May-2026 06:30 PM,techsummary_2132167.pdf (413.58 KB),Finance,Bid Opening Summary,DEVRAJ PATEL,12-May-2026 04:37 PM,,BOQ Comparative Chart,1.0,6085121.0,DIWAN YADAV,03-May-2026 05:16 PM,Rejected-AOC,L2,12-May-2026 07:03 PM,12-May-2026,"INR 998,300.7",90.0,DEVRAJ PATEL,12-May-2026 07:03 PM,11.pdf (59.00 KB),AOC,AOC,BDO SOHANV,BDO OFFICE SOHANV,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,1,DD - Demand Draft,"20,000",No,fixed,,BDO SOHANV,SOHANV,25-Apr-2026 10:00 AM,06-May-2026 12:00 PM,25-Apr-2026 10:00 AM,05-May-2026 12:00 PM,NA ,NA ,25-Apr-2026 10:00 AM,05-May-2026 12:00 PM,11-May-2026 06:30 PM,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Sohaon,100 DATE 23-04-2026 LOT NO 11,2026_RDUP_1141734_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,khameerapuradeeh mein vijay shankar yaadav ke ghar se budhiya maee ke sthaan taraph naalee evan seesee ka kaary,khameerapuradeeh mein vijay shankar yaadav ke ghar se budhiya maee ke sthaan taraph naalee evan seesee ka kaary,refer nit doc ,NA ,"9,99,000",Civil Works,NA ,Tender,90.0,90.0,KP SOHANV,277504.0,NA ,NA ,NA ,BDO OFFICE SOHANV,No ,No,"1,000",BDO SOHANV,SOHANV,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6085038.0,M/S KAPILESHWARI CONSTRUCTION,03-May-2026 04:08 PM,Rejected-AOC,L3,12-May-2026 07:03 PM,,,,,,,,AOC,,,2.0,Finance,.xls,Finance,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6085168.0,RUDRA CONSTRUCTION & SUPPLIERS,03-May-2026 05:04 PM,Accepted-AOC,L1,12-May-2026 07:03 PM,,,,,,,,AOC,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
