Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
766.0,Nil,Nil,No,"16,000",No,percentage,2.0%,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",09/EE/2025-26,2026_UPIDC_1130901_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,tacnical,27-Mar-2026 05:00 PM,03-Apr-2026 11:00 AM,27-Mar-2026 05:00 PM,02-Apr-2026 05:00 PM,NA ,NA ,27-Mar-2026 05:00 PM,02-Apr-2026 05:00 PM,08-Apr-2026 11:00 AM,1.0,SBI Bank,EEMGCCD4 AMROHA,EEMGCCD4 AMROHA,Construction of Dhakiya dy from km 0.050 to km 0.185 under Project M.G.C. Stage-II IN DIST MORADABAD,Construction of Dhakiya dy from km 0.050 to km 0.185 under Project M.G.C. Stage-II IN DIST MORADABAD,Please refer Tender documents. ,NA ,"8,00,000",Civil Works - Canal,NA ,Tender,90.0,NA ,AMROHA,244222.0,NA ,NA ,NA ,EEMGCCD4 AMROHA,No ,No,AOC,Technical,Technical,SYED SHAHNAWAZ ALI KIRMANI,07-Apr-2026 09:26 AM,,S.S.A. KIRMANI,Internal,,SYED SHAHNAWAZ ALI KIRMANI,05-May-2026 03:15 PM,finsummary_2109852.pdf (672.34 KB),Finance,Finance,SYED SHAHNAWAZ ALI KIRMANI,21-Apr-2026 04:04 PM,,BOQ Comparative Chart,S.S.A. KIRMANI,Internal,manojkumaree13,SYED SHAHNAWAZ ALI KIRMANI,07-Apr-2026 03:26 PM,08-Apr-2026 11:00 AM,techsummary_2109852.pdf (672.34 KB),05-May-2026,"INR 672,197.5",40.0,SYED SHAHNAWAZ ALI KIRMANI,05-May-2026 03:20 PM,aoc5.pdf (1016.00 KB),aoc,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",2026_UPIDC_1130901_4,09/EE/2025-26,Construction of Dhakiya dy from km 0.050 to km 0.185 under Project M.G.C. Stage-II IN DIST MORADABAD,1.0,6026056.0,M/S M W CONSTRUCTIONS,INR,"672,197.5",1,6026791,M/S DIVINE BLESSED ENTERPRISES,02-Apr-2026 12:47 PM,Rejected-Finance,L3,05-May-2026 03:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,finincal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6026056,M/S M W CONSTRUCTIONS,02-Apr-2026 03:31 PM,Accepted-AOC,aoc,05-May-2026 03:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6026774,PIYUSH CONTRACTORS,02-Apr-2026 12:35 PM,Rejected-Finance,L2,05-May-2026 03:15 PM,AOC
