Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1,Fee/PreQual/Technical,.pdf,Technical,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2900/EE/RED/GKP/25-26 Date 07-02-26,2026_REDUP_1121779_35,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Block-Khorabar Gram Gauri Mangalpur mein Khanna Chaudhary ke Makan se Kamlesh Pathak ke Makan ke Aage Tak CC Road Ka Nirman Karya,Block-Khorabar Gram Gauri Mangalpur mein Khanna Chaudhary ke Makan se Kamlesh Pathak ke Makan ke Aage Tak CC Road Ka Nirman Karya,Please refer Tender documents. ,NA ,"15,31,000",Civil Works,NA ,Tender,90.0,90.0,GORAKHPUR,273001.0,NA ,NA ,NA ,Vikash Bhawan Gorakhpur,No ,No,EXECUTIVE ENGINEER,Vikash Bhawan,1.0,SBI Bank,08-Mar-2026 09:00 AM,16-Mar-2026 09:00 AM,08-Mar-2026 09:00 AM,15-Mar-2026 12:00 PM,NA ,NA ,08-Mar-2026 09:00 AM,15-Mar-2026 12:00 PM,19-Mar-2026 03:00 PM,"30,620",No,percentage,2.0%,Nil,Nil,896.0,Nil,Nil,No,AOC,1,5972771,M/S ARYAN ENTERPRISES,14-Mar-2026 09:01 PM,Rejected-AOC,L2,08-May-2026 01:06 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2026_REDUP_1121779_35,2900/EE/RED/GKP/25-26 Date 07-02-26,Block-Khorabar Gram Gauri Mangalpur mein Khanna Chaudhary ke Makan se Kamlesh Pathak ke Makan ke Aage Tak CC Road Ka Nirman Karya,1.0,5972922.0,M/S RAI ENTERPRISES,INR,"1,529,409",Executive Engineer,Internal,,Abhishek Rai,20-Mar-2026 12:24 PM,finsummary_2087887.pdf (152.96 KB),Finance,Opend,Abhishek Rai,20-Mar-2026 08:48 AM,,BOQ Comparative Chart,Executive Engineer,Internal,,Suresh Kumar Jaiswal,19-Mar-2026 02:38 PM,19-Mar-2026 03:00 PM,techsummary_2087887.pdf (454.30 KB),Technical,Opend,Abhishek Rai,17-Mar-2026 12:54 PM,,10-Apr-2026,"INR 1,529,409",90.0,Suresh Kumar Jaiswal,08-May-2026 01:06 PM,bpdf.pdf (153.00 KB),AOC
2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5972922,M/S RAI ENTERPRISES,14-Mar-2026 07:16 PM,Accepted-AOC,L1,08-May-2026 01:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
