Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
09-May-2026,"INR 1,447,882",30.0,Madan Pal,09-May-2026 06:35 PM,tech.pdf (24.00 KB),1.0,5934992.0,Abhinav Construction,INR,"1,447,882",Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1113657_1,5962 B,Construction of cc road from mata sheetla mandir for lakhi gate at ward no. 58,1,5934992,Abhinav Construction,26-Feb-2026 09:31 PM,Accepted-AOC,L1,09-May-2026 06:35 PM,Finance,Admitted,Sandeep kumar Misra,22-Apr-2026 11:29 AM,finance_2062620.pdf,BOQ Comparative Chart,Suresh Chand,Internal,,Sandeep kumar Misra,20-Apr-2026 10:32 AM,20-Apr-2026 10:35 AM,techsummary_2062620.pdf (22.89 KB),Technical,Admitted,ALOK SRIVASTAVA,10-Mar-2026 03:33 PM,technical_2062620.pdf,Suresh Chand,Internal,,Madan Pal,09-May-2026 06:31 PM,finsummary_2062620.pdf (23.81 KB),AOC,chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,Saharanpur Municipal Corporation Saharanpur UP,5962 B,2026_NNSAH_1113657_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,10-Feb-2026 09:00 AM,28-Feb-2026 11:00 AM,10-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,NA ,NA ,10-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,20-Apr-2026 10:35 AM,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical,1.0,Construction of cc road from mata sheetla mandir for lakhi gate at ward no. 58,Date,,Construction of cc road from mata sheetla mandir for lakhi gate at ward no. 58,Construction of cc road from mata sheetla mandir for lakhi gate at ward no. 58,Please refer Tender documents. ,NA ,"14,66,210",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,"1,46,621",No,percentage,10.0%,Nil,Nil,"1,298",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,2,5934936,Maya Enterprises,26-Feb-2026 09:17 PM,Rejected-AOC,L3,09-May-2026 06:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,5934863,YAMUNA ENTERPRISES,26-Feb-2026 09:05 PM,Rejected-AOC,L2,09-May-2026 06:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
