Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
Installation of High Mast Light (6way) at 08 locations (as per the attached list of Hon ble Member Legislative Council Sitapur) Block Sidhauli,Installation of High Mast Light (6way) at 08 locations (as per the attached list of Hon ble Member Legislative Council Sitapur) Block Sidhauli,Please refer Tender documents. ,NA ,"12,62,355",Electrical Works,NA ,Tender,90.0,90.0,"Sidhauli, Sitapur",261001.0,NA ,NA ,NA ,"Office of EE RED, Sitapur.",No ,No,1.0,Date,Date,,18-Feb-2026 05:00 PM,26-Feb-2026 12:30 PM,18-Feb-2026 05:00 PM,26-Feb-2026 12:00 PM,NA ,NA ,18-Feb-2026 05:00 PM,26-Feb-2026 12:00 PM,16-Mar-2026 12:30 PM,"27,000",No,fixed,,Nil,Nil,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Technical,EE RED Sitapur,Vikas Bhawan Sitapur,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,1595/RED/Tender/2025-26,2026_REDUP_1117641_14,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,857.0,Nil,Nil,No,AOC,Gyanendra Kumar,Internal,,Gyanendra Kumar,14-Apr-2026 02:21 PM,finsummary_2077178.pdf (521.51 KB),Finance,Two bid have been received and send For Financial Evaluation,Gyanendra Kumar,16-Mar-2026 05:31 PM,,BOQ Comparative Chart,1.0,5931880.0,SHAKUN CONSTRUCTION,INR,"1,262,229",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,2026_REDUP_1117641_14,1595/RED/Tender/2025-26,Installation of High Mast Light (6way) at 08 locations (as per the attached list of Hon ble Member Legislative Council Sitapur) Block Sidhauli,1,5926559,M/s Mannat Construction,25-Feb-2026 12:25 PM,Rejected-Finance,Higher Rate Quoted,14-Apr-2026 02:21 PM,Gyanendra Kumar,Internal,,Gyanendra Kumar,12-Mar-2026 05:18 PM,16-Mar-2026 12:30 PM,techsummary_2077178.pdf (295.53 KB),13-May-2026,"INR 1,262,229",90.0,Gyanendra Kumar,13-May-2026 05:33 PM,76.pdf (97.00 KB),Technical,Two bid have been received and send For Technical Evaluation,Gyanendra Kumar,27-Feb-2026 01:35 PM,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5931880,SHAKUN CONSTRUCTION,26-Feb-2026 10:50 AM,Accepted-AOC,L1,13-May-2026 05:33 PM,,,,,,,,,,,,,,,,,,,AOC
