Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Construction of Room and Baramada at koraon tahshil for sitting advocate and clients,Construction of Room and Baramada at koraon tahshil for sitting advocate and clients,Please refer Tender documents. ,NA ,"14,24,000",Civil Works,NA ,Tender,90.0,90.0,eeredallahabad,211002.0,NA ,NA ,NA ,eeredallahabad,No ,No,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,Notice No. 2420 Date 02/02/2026,2026_REDUP_1123510_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,500",Nil,Nil,No,"30,000",Yes,fixed,,Nil,Nil,11-Mar-2026 09:00 AM,16-Mar-2026 05:00 PM,11-Mar-2026 09:00 AM,16-Mar-2026 04:00 PM,NA ,NA ,11-Mar-2026 09:00 AM,16-Mar-2026 04:00 PM,20-Mar-2026 01:00 PM,eeredallahabad,eeredallahabad,1.0,Fee/PreQual/Technical,.pdf,pdf,AOC,Er SP Mishra,Internal,,Satyaprakash Mishra,18-Mar-2026 06:55 PM,20-Mar-2026 01:00 PM,techsummary_2093035.pdf (779.57 KB),Finance,Summary,Hemant Sexena,07-Apr-2026 01:54 PM,,BOQ Comparative Chart,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,22-May-2026 06:45 PM,finsummary_2093035.pdf (1220.46 KB),Technical,d,Satyaprakash Mishra,18-Mar-2026 06:47 PM,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,2026_REDUP_1123510_1,Notice No. 2420 Date 02/02/2026,Construction of Room and Baramada at koraon tahshil for sitting advocate and clients,1.0,5968418.0,KAMAL CONSTRUCTION,INR,"1,416,591.41",1,5968418,KAMAL CONSTRUCTION,14-Mar-2026 11:20 PM,Accepted-AOC,accepted,22-May-2026 06:49 PM,22-May-2026,"INR 1,416,591.41",90.0,Satyaprakash Mishra,22-May-2026 06:49 PM,adhivakta.pdf (1220.00 KB),AWARD OF CONTRACT,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,xls,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5972063,M/S SURESH KUMAR YADAV,14-Mar-2026 06:13 PM,Rejected-Finance,Higher,22-May-2026 06:45 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5972092,NARAYAN CONSTRUCTION,15-Mar-2026 07:38 PM,Rejected-Finance,Higher,22-May-2026 06:45 PM,,,,,,,,AOC
