Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
Saharanpur Municipal Corporation Saharanpur UP,6074 B,2026_NNSAH_1114208_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of cc road and RRC nali from khan sahab velding for meet market pul jogiyan at ward no. 59,Construction of cc road and RRC nali from khan sahab velding for meet market pul jogiyan at ward no. 59,Please refer Tender documents. ,NA ,"11,78,396",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nirman vibhag,No ,No,chief engineer,chief engineer,"1,298",Nil,Nil,No,"1,17,840",No,percentage,10.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical,1.0,SBI Bank,12-Feb-2026 09:00 AM,28-Feb-2026 11:00 AM,12-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,NA ,NA ,12-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,20-Apr-2026 12:30 PM,1.0,Construction of cc road and RRC nali from khan sahab velding for meet market pul jogiyan at ward no. 59,Date,,AOC,Technical,Admitted,Madan Pal,18-Mar-2026 03:24 PM,technical_2065850.pdf,Suresh chand,Internal,,Sandeep kumar Misra,09-May-2026 09:53 PM,finsummary_2065850.pdf (24.34 KB),Finance,Admitted,Madan Pal,21-Apr-2026 06:39 PM,finance_2065850.pdf,BOQ Comparative Chart,Suresh Chand,Internal,,Sandeep kumar Misra,20-Apr-2026 12:25 PM,20-Apr-2026 12:30 PM,techsummary_2065850.pdf (22.89 KB),09-May-2026,"INR 1,173,328",30.0,Sandeep kumar Misra,09-May-2026 10:00 PM,technew.pdf (24.00 KB),1,5935125,KARNIK ENTERPRISES,26-Feb-2026 10:00 PM,Accepted-AOC,L1,09-May-2026 10:00 PM,1.0,5935125.0,KARNIK ENTERPRISES,INR,"1,173,328",Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1114208_1,6074 B,Construction of cc road and RRC nali from khan sahab velding for meet market pul jogiyan at ward no. 59,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5932733,RAJIV AGARWAL,26-Feb-2026 01:28 PM,Rejected-AOC,L3,09-May-2026 10:00 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5936613,SWASTIK ENTERPRISES,27-Feb-2026 11:11 AM,Rejected-AOC,L2,09-May-2026 10:00 PM,,,,,,,,,,AOC
