Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1114303_1,6054 B,Construction of cc road and nali from jamshed parchoon shop to Dr. zulkar nain house for indra chowk aman colony at ward no. 64,1.0,5937473.0,AJAY KUMAR SHARMA CONTRACTOR,INR,"953,652",1,5937473,AJAY KUMAR SHARMA CONTRACTOR,27-Feb-2026 01:24 PM,Accepted-AOC,L1,11-May-2026 12:40 PM,11-May-2026,"INR 953,652",30.0,Sandeep kumar Misra,11-May-2026 12:40 PM,tech.pdf (24.00 KB),Suresh Chand,Internal,,Sandeep kumar Misra,11-May-2026 12:38 PM,finsummary_2066159.pdf (23.84 KB),Technical,Admitted,Sandeep kumar Misra,20-Apr-2026 04:51 PM,technical_2066159.pdf,Suresh Chand,Internal,,Sandeep kumar Misra,20-Apr-2026 04:53 PM,20-Apr-2026 04:55 PM,techsummary_2066159.pdf (22.89 KB),Finance,Admitted,Sandeep kumar Misra,21-Apr-2026 06:31 PM,finance_2066159.pdf,BOQ Comparative Chart,AOC,Saharanpur Municipal Corporation Saharanpur UP,6054 B,2026_NNSAH_1114303_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of cc road and nali from jamshed parchoon shop to Dr. zulkar nain house for indra chowk aman colony at ward no. 64,Construction of cc road and nali from jamshed parchoon shop to Dr. zulkar nain house for indra chowk aman colony at ward no. 64,Please refer Tender documents. ,NA ,"9,93,285",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nirman vibhag,No ,No,826.0,Nil,Nil,No,chief engineer,chief engineer,1.0,SBI Bank,"99,329",No,percentage,10.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical,11-Feb-2026 06:55 PM,28-Feb-2026 11:00 AM,11-Feb-2026 06:55 PM,27-Feb-2026 03:00 PM,NA ,NA ,11-Feb-2026 06:55 PM,27-Feb-2026 03:00 PM,20-Apr-2026 04:55 PM,1.0,Construction of cc road and nali from jamshed parchoon shop to Dr. zulkar nain house for indra chowk aman colony at ward no. 64,Date,,AOC
,,,,,,,,,2,5937394,INDRA SHRAMACONTRACTOR,27-Feb-2026 01:04 PM,Rejected-AOC,L3,11-May-2026 12:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5937285,YASH CONTRACTOR,27-Feb-2026 12:41 PM,Rejected-AOC,L2,11-May-2026 12:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
