Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
14-May-2026,"INR 1,986,767",90.0,Abhishek Rai,21-May-2026 02:24 PM,bpdf.pdf (153.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2026_REDUP_1132291_4,3274/EE/RED/GKP/25-26 Date 10-03-26,Block-Khajni Gram Gopal pur Pitch Road se Bhola Yadav ke Ghar Hote Hue Jagdish Dhobi ke Ghar Tak CC Road Ka Nirman,1.0,6049726.0,M/S MAA AMBEY ASSOCIATES,INR,"1,986,767",1,6049726,M/S MAA AMBEY ASSOCIATES,15-Apr-2026 05:28 PM,Accepted-AOC,L1,21-May-2026 02:24 PM,Technical,Opend,Suresh Kumar Jaiswal,20-Apr-2026 03:16 PM,,Executive Engineer,Internal,,Abhishek Rai,24-Apr-2026 03:43 PM,finsummary_2113204.pdf (152.96 KB),Finance,Opend,Abhishek Rai,24-Apr-2026 11:20 AM,,BOQ Comparative Chart,Executive Engineer,Internal,,Suresh Kumar Jaiswal,23-Apr-2026 04:46 PM,23-Apr-2026 04:50 PM,techsummary_2113204.pdf (453.32 KB),AOC,1.0,SBI Bank,896.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,3274/EE/RED/GKP/25-26 Date 10-03-26,2026_REDUP_1132291_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,07-Apr-2026 09:00 AM,17-Apr-2026 09:00 AM,07-Apr-2026 09:00 AM,16-Apr-2026 12:00 PM,NA ,NA ,07-Apr-2026 09:00 AM,16-Apr-2026 12:00 PM,23-Apr-2026 04:50 PM,Executive Engineer,Vikash Bhawan,"39,740",No,percentage,2.0%,Nil,Nil,Block-Khajni Gram Gopal pur Pitch Road se Bhola Yadav ke Ghar Hote Hue Jagdish Dhobi ke Ghar Tak CC Road Ka Nirman,Block-Khajni Gram Gopal pur Pitch Road se Bhola Yadav ke Ghar Hote Hue Jagdish Dhobi ke Ghar Tak CC Road Ka Nirman,Please refer Tender documents. ,NA ,"19,87,000",Civil Works,NA ,Tender,90.0,90.0,Gorakhpur,273001.0,NA ,NA ,NA ,Vikash Bhawan,No ,No,1,Fee/PreQual/Technical,.pdf,Technical Evaluation,AOC
,,,,,,,,,,,,,,,2,6049988,SIVI K.R. ENTERPRISES,15-Apr-2026 07:33 PM,Rejected-AOC,L2,21-May-2026 02:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Evaluation,AOC
