EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"3,240",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,"False Ceiling work in front of Lift Entrance area 3rd and 4th floor of Dr. Ram Manohar Lohiya Parikal Bhawan, Telibagh, Lucknow.(Lot No.37)","False Ceiling work in front of Lift Entrance area 3rd and 4th floor of Dr. Ram Manohar Lohiya Parikal Bhawan, Telibagh, Lucknow.(Lot No.37)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,15.0,"Parikalp Bhawan Telibagh, Lucknow.",226002.0,NA ,NA ,NA ,canal Colony,No ,No,1.0,SBI Bank,Assistant Engineer IV,LDSC Lucknow,590.0,Nil,Nil,No,27-Jan-2026 12:00 PM,02-Feb-2026 03:00 PM,27-Jan-2026 12:00 PM,02-Feb-2026 12:00 PM,27-Jan-2026 12:00 PM ,02-Feb-2026 12:00 PM ,27-Jan-2026 12:00 PM,02-Feb-2026 12:00 PM,09-Feb-2026 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",08/AEIV/2025-26,2026_UPIDC_1109456_37,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,Finance,Boq Summary,deena nath maurya,09-Feb-2026 01:56 PM,finance_2048795.pdf,BOQ Comparative Chart,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,11-Feb-2026 03:16 PM,finsummary_2048795.pdf (1096.96 KB),1.0,5836649.0,M/S SAMRAT TRADERS,INR,"160,279.18","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2026_UPIDC_1109456_37,08/AEIV/2025-26,"False Ceiling work in front of Lift Entrance area 3rd and 4th floor of Dr. Ram Manohar Lohiya Parikal Bhawan, Telibagh, Lucknow.(Lot No.37)",1,5835459,M/S JAITARA DEVELOPER,01-Feb-2026 11:37 AM,Rejected-AOC,L2,08-May-2026 01:23 PM,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,06-Feb-2026 04:44 PM,09-Feb-2026 10:00 AM,techsummary_2048795.pdf (1096.96 KB),17-Feb-2026,"INR 160,279.18",15.0,deena nath maurya,08-May-2026 01:23 PM,agno367.pdf (601.00 KB),AOC,Technical,summary,deena nath maurya,06-Feb-2026 03:01 PM,technical_2048795.pdf,AOC
,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5836649,M/S SAMRAT TRADERS,01-Feb-2026 08:39 PM,Accepted-AOC,L1,08-May-2026 01:23 PM,,,,,,,,,,,,,,,,,,,,AOC
