S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
1.0,6071166.0,SUDHIR KUMAR CONTRACTOR,INR,"667,503.48",U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E L D E Yamuna Canal Prabudhnagar(Muzaffarnagar),2026_UPIDC_1138220_2,2966/T-1/2026-27/DT. 04-04-2026,SILT CLEARANCE OF NIRPUDA DY. FROM KM. 0.000 TO KM. 16.640.,1,6071061,M/S DHEERAJ KUMAR CONTRACTOR,27-Apr-2026 10:25 AM,Rejected-Technical,RJ,05-May-2026 03:17 PM,20-May-2026,"INR 667,503.48",20.0,vivek varshney,20-May-2026 02:44 PM,nirpuratec.pdf (530.00 KB),a,parveen josia,Internal,vivek varshney,vivek varshney,20-May-2026 02:39 PM,finsummary_2125318.pdf (530.27 KB),Technical,tech,vivek varshney,05-May-2026 03:08 PM,,PARVEEN JOSIA,Internal,VIVEK VARSHNEY,vivek varshney,05-May-2026 03:17 PM,05-May-2026 04:00 PM,techsummary_2125318.pdf (191.25 KB),Finance,tech,vivek varshney,20-May-2026 02:37 PM,,BOQ Comparative Chart,AOC,"81,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical Docoments,944.0,Nil,Nil,No,EE LOWER DIVISION YAMUNA CANAL SHAMLI,EE LOWER DIVISION YAMUNA CANAL OFFICE SHAMLI.,20-Apr-2026 11:00 AM,27-Apr-2026 12:30 PM,20-Apr-2026 11:00 AM,27-Apr-2026 11:00 AM,NA ,NA ,20-Apr-2026 11:00 AM,27-Apr-2026 11:00 AM,05-May-2026 04:00 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E L D E Yamuna Canal Prabudhnagar(Muzaffarnagar),2966/T-1/2026-27/DT. 04-04-2026,2026_UPIDC_1138220_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,SILT CLEARANCE OF NIRPUDA DY. FROM KM. 0.000 TO KM. 16.640.,SILT CLEARANCE OF NIRPUDA DY. FROM KM. 0.000 TO KM. 16.640.,Please refer Tender documents. ,NA ,,Civil Works - Canal,NA ,Tender,90.0,20.0,SHAMLI,247776.0,NA ,NA ,NA ,EE LOWER DIVISION YAMUNA CANAL OFFICE SHAMLI.,No ,No,1.0,SBI Bank,AOC
,,,,,,,,,2,6071043,PREM DEVCHAUDHARY ENTERPRISES,27-Apr-2026 10:09 AM,Rejected-Technical,RJ,05-May-2026 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6071255,SUDESH KUMAR CONTRACTOR,27-Apr-2026 10:31 AM,Rejected-AOC,a,20-May-2026 02:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,6071166,SUDHIR KUMAR CONTRACTOR,27-Apr-2026 10:16 AM,Accepted-AOC,a,20-May-2026 02:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
