Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Construction Of VRB At Km. 5.345 Of Kundarki Dy. under M.G.C. STAGE-II IN DIST MORADABAD,Construction Of VRB At Km. 5.345 Of Kundarki Dy. under M.G.C. STAGE-II IN DIST MORADABAD,Please refer Tender documents. ,NA ,"26,00,000",Civil Works - Canal,NA ,Tender,90.0,NA ,AMROHA,244222.0,NA ,NA ,NA ,EEMGCCD4 AMROHA,No ,No,"52,000",No,percentage,2.0%,Nil,Nil,EEMGCCD4 AMROHA,EEMGCCD4 AMROHA,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",08/EE/25-26,2026_UPIDC_1122500_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"2,354",Nil,Nil,No,07-Mar-2026 03:00 PM,13-Mar-2026 11:00 AM,07-Mar-2026 03:00 PM,13-Mar-2026 10:00 AM,NA ,NA ,07-Mar-2026 03:00 PM,13-Mar-2026 10:00 AM,18-Mar-2026 10:00 AM,1.0,Fee/PreQual/Technical,.pdf,tacnical,AOC,S.S.A. KIRMANI,Internal,manojkumaree13,SYED SHAHNAWAZ ALI KIRMANI,16-Mar-2026 05:44 PM,18-Mar-2026 10:00 AM,techsummary_2090389.pdf (672.35 KB),Finance,Finance,SYED SHAHNAWAZ ALI KIRMANI,21-Apr-2026 03:43 PM,,BOQ Comparative Chart,S.S.A. KIRMANI,Internal,EEMGCCD14,SYED SHAHNAWAZ ALI KIRMANI,21-Apr-2026 03:47 PM,finsummary_2090389.pdf (672.35 KB),Technical,tanial,SYED SHAHNAWAZ ALI KIRMANI,16-Mar-2026 05:36 PM,,1,5969382,M/S ALI ENTERPRISES,13-Mar-2026 05:55 AM,Rejected-Finance,l4,21-Apr-2026 03:47 PM,1.0,5969135.0,M/S S R CONSTRUCTION,INR,"1,892,346.6","U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",2026_UPIDC_1122500_1,08/EE/25-26,Construction Of VRB At Km. 5.345 Of Kundarki Dy. under M.G.C. STAGE-II IN DIST MORADABAD,30-Apr-2026,"INR 1,892,346.6",44.0,SYED SHAHNAWAZ ALI KIRMANI,05-May-2026 02:51 PM,aoc4.pdf (1649.00 KB),aoc,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5969130,M/S Harish Kumar Contractor,12-Mar-2026 11:28 PM,Rejected-Finance,l2,21-Apr-2026 03:47 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5969135,M/S S R CONSTRUCTION,12-Mar-2026 11:22 PM,Accepted-AOC,aoc,05-May-2026 02:51 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5969367,S R CONTRACTORS,13-Mar-2026 09:11 AM,Rejected-Technical,reject,16-Mar-2026 05:44 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,5969575,S S CONSTRUCTION COMPANY,13-Mar-2026 08:55 AM,Rejected-Finance,l3,21-Apr-2026 03:47 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,5969521,VED PRAKASH,13-Mar-2026 08:24 AM,Rejected-Technical,reject,16-Mar-2026 05:44 PM,,,,,,,,,,,,,,,,,AOC
