Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
944.0,Nil,Nil,No,"43,000",No,fixed,,Nil,Nil,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,1737/RED/Tender/2025-26,2026_REDUP_1129795_31,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Technical,26-Mar-2026 10:00 AM,01-Apr-2026 12:30 PM,26-Mar-2026 10:00 AM,01-Apr-2026 12:00 PM,NA ,NA ,26-Mar-2026 10:00 AM,01-Apr-2026 12:00 PM,17-Apr-2026 12:30 PM,EE RED Sitapur,"Vikas Bhawan, Sitapur","Installation of 100 Nos. Single Solar Lights 18 Watt (containing 01 lights) (as per the list mentioned in the proposal of Hon ble Member Legislative Council Sitapur), Block- Behta","Installation of 100 Nos. Single Solar Lights 18 Watt (containing 01 lights) (as per the list mentioned in the proposal of Hon ble Member Legislative Council Sitapur), Block- Behta",Please refer Tender documents. ,NA ,"21,03,680",Electrical Works,NA ,Tender,90.0,90.0,"Behta, Sitapur",261001.0,NA ,NA ,NA ,"Office of EE RED, Sitapur.",No ,No,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,2026_REDUP_1129795_31,1737/RED/Tender/2025-26,"Installation of 100 Nos. Single Solar Lights 18 Watt (containing 01 lights) (as per the list mentioned in the proposal of Hon ble Member Legislative Council Sitapur), Block- Behta",1,6018994,M/s Mannat Construction,30-Mar-2026 07:44 PM,Rejected-Finance,Higher Rate Quoted,19-Apr-2026 02:46 PM,1.0,6018811.0,SHAKUN CONSTRUCTION,INR,"2,103,470",Finance,Two bid have been received and send For Financial Evaluation,Gyanendra Kumar,17-Apr-2026 06:35 PM,,BOQ Comparative Chart,Gyanendra Kumar,Internal,,Gyanendra Kumar,19-Apr-2026 02:46 PM,finsummary_2108920.pdf (524.14 KB),Technical,Two bid have been received and send For Technical Evaluation,Gyanendra Kumar,02-Apr-2026 12:33 PM,,13-May-2026,"INR 2,103,470",90.0,Gyanendra Kumar,13-May-2026 05:43 PM,80.pdf (97.00 KB),Gyanendra Kumar,Internal,,Gyanendra Kumar,16-Apr-2026 09:11 PM,17-Apr-2026 12:30 PM,techsummary_2108920.pdf (134.63 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,6018811,SHAKUN CONSTRUCTION,29-Mar-2026 09:41 PM,Accepted-AOC,L1,13-May-2026 05:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
