Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
08-Mar-2026 09:00 AM,16-Mar-2026 09:00 AM,08-Mar-2026 09:00 AM,15-Mar-2026 12:00 PM,NA ,NA ,08-Mar-2026 09:00 AM,15-Mar-2026 12:00 PM,19-Mar-2026 01:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2900/EE/RED/GKP/25-26 Date 07-02-26,2026_REDUP_1121779_37,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"26,620",No,percentage,2.0%,Nil,Nil,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Technical,EXECUTIVE ENGINEER,Vikash Bhawan,812.0,Nil,Nil,No,Block-Khorabar Gram Panchayat Hakkabaad mein CC Road se Raju Nishad avam Anil Pandey ke Makan ke Aage Tak CC Road Ka Nirman Karya,Block-Khorabar Gram Panchayat Hakkabaad mein CC Road se Raju Nishad avam Anil Pandey ke Makan ke Aage Tak CC Road Ka Nirman Karya,Please refer Tender documents. ,NA ,"13,31,000",Civil Works,NA ,Tender,90.0,90.0,GORAKHPUR,273001.0,NA ,NA ,NA ,Vikash Bhawan Gorakhpur,No ,No,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2026_REDUP_1121779_37,2900/EE/RED/GKP/25-26 Date 07-02-26,Block-Khorabar Gram Panchayat Hakkabaad mein CC Road se Raju Nishad avam Anil Pandey ke Makan ke Aage Tak CC Road Ka Nirman Karya,1,5972783,M/S ARYAN ENTERPRISES,14-Mar-2026 09:06 PM,Rejected-AOC,L2,08-May-2026 12:48 PM,Finance,Opend,Abhishek Rai,20-Mar-2026 10:17 AM,,BOQ Comparative Chart,Executive Engineer,Internal,,Abhishek Rai,20-Mar-2026 12:15 PM,finsummary_2087890.pdf (152.96 KB),1.0,5972939.0,M/S RAI ENTERPRISES,INR,"1,329,551",Executive Engineer,Internal,,Suresh Kumar Jaiswal,19-Mar-2026 12:58 PM,19-Mar-2026 01:00 PM,techsummary_2087890.pdf (458.08 KB),Technical,Opend,Abhishek Rai,17-Mar-2026 01:06 PM,,10-Apr-2026,"INR 1,329,551",90.0,Suresh Kumar Jaiswal,08-May-2026 12:48 PM,bpdf.pdf (153.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5972939,M/S RAI ENTERPRISES,14-Mar-2026 07:09 PM,Accepted-AOC,L1,08-May-2026 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
