Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
25-May-2026,"INR 2,704,836.03",90.0,Rajendra Kumar,25-May-2026 07:36 PM,dd.pdf (98.00 KB),ok,Technical,ok,SANDEEP KUMAR AGARWAL,07-May-2026 01:56 PM,,Ravi,Internal,sandeep kuamar aggarwall pavan kumar,SANDEEP KUMAR AGARWAL,07-May-2026 05:28 PM,11-May-2026 12:00 PM,techsummary_2128817.pdf (98.16 KB),Finance,ok,Rajendra Kumar,25-May-2026 07:33 PM,,BOQ Comparative Chart,Ravi,Internal,Pavan kumar Sandeep kumar agarwal Assistant Engineer,Rajendra Kumar,25-May-2026 07:35 PM,finsummary_2128817.pdf (98.11 KB),1.0,6070041.0,SHIV CONSTRUCTION,INR,"2,704,836.03",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,2026_REDUP_1139817_10,1617/RED/cashier/25-26 dt 20-03-2026,Gram daulatpur mein mustkim ke Makan se fattu Hasan ke Makan ki or sadak Nirman V nail Nirman,1.0,6064858.0,RAJ KUMAR CONTRACTOR,27-Apr-2026 08:23 PM,Rejected-Finance,L2,25-May-2026 07:35 PM,AOC,1.0,SBI Bank,23-Apr-2026 10:00 AM,28-Apr-2026 12:30 PM,23-Apr-2026 10:00 AM,28-Apr-2026 12:00 PM,NA ,NA ,23-Apr-2026 10:00 AM,28-Apr-2026 12:00 PM,11-May-2026 12:00 PM,Gram daulatpur mein mustkim ke Makan se fattu Hasan ke Makan ki or sadak Nirman V nail Nirman,Gram daulatpur mein mustkim ke Makan se fattu Hasan ke Makan ki or sadak Nirman V nail Nirman,Gram daulatpur mein mustkim ke Makan se fattu Hasan ke Makan ki or sadak Nirman V nail Nirman ,NA ,"27,48,000",Civil Works,NA ,Tender,90.0,90.0,EE red saharanpur,247001.0,EE red saharanpur vikas bhawan delhi road saharanp ,EE red saharanpur vikas bhawan delhi road saharanpur ,25-Apr-2026 12:00 PM ,EE red saharanpur vikas bhawan delhi road saharanp,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,1617/RED/cashier/25-26 dt 20-03-2026,2026_REDUP_1139817_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical document,854.0,Nil,Nil,No,"55,000",Yes,fixed,,Nil,Nil,Executive Engineer,EE red saharanpur vikas bhawan delhi road saharanpur,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6070041.0,SHIV CONSTRUCTION,28-Apr-2026 12:47 AM,Accepted-AOC,ok,25-May-2026 07:37 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,fess end emd,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,As per BOQ,,,,,,,,,,,,,AOC
