EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"1,26,892",No,percentage,10.0%,Nil,Nil,Construction of cc road and nali from hashim to danish khan house for sadak doodhli at ward no. 05,Construction of cc road and nali from hashim to danish khan house for sadak doodhli at ward no. 05,Please refer Tender documents. ,NA ,"12,68,917",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,1.0,SBI Bank,chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,1.0,Construction of cc road and nali from hashim to danish khan house for sadak doodhli at ward no. 05,Date,,"1,298",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Technical,Saharanpur Municipal Corporation Saharanpur UP,5974 B,2026_NNSAH_1113707_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,12-Feb-2026 11:20 AM,28-Feb-2026 11:00 AM,12-Feb-2026 11:20 AM,27-Feb-2026 03:00 PM,NA ,NA ,12-Feb-2026 11:20 AM,27-Feb-2026 03:00 PM,16-Apr-2026 11:25 AM,AOC,Technical,Admitted,Sandeep kumar Misra,10-Mar-2026 12:15 PM,technical_2062838.pdf,suresh chand,Internal,,Madan Pal,13-May-2026 02:18 PM,finsummary_2062838.pdf (23.81 KB),Finance,Admitted,Madan Pal,16-Apr-2026 04:26 PM,finance_2062838.pdf,BOQ Comparative Chart,Suresh Chand,Internal,,Sandeep kumar Misra,16-Apr-2026 11:21 AM,16-Apr-2026 11:25 AM,techsummary_2062838.pdf (22.89 KB),13-May-2026,"INR 1,249,883",30.0,Madan Pal,13-May-2026 02:24 PM,tech.pdf (24.00 KB),1.0,5931261.0,Shah Alam Contractor,INR,"1,249,883",Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1113707_1,5974 B,Construction of cc road and nali from hashim to danish khan house for sadak doodhli at ward no. 05,1,5934508,Galaxy Enterprises,26-Feb-2026 07:23 PM,Rejected-AOC,L2,13-May-2026 02:24 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5931121,JAHANGIR ALAM CONTRACTOR,26-Feb-2026 12:05 AM,Rejected-AOC,L3,13-May-2026 02:24 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5931261,Shah Alam Contractor,26-Feb-2026 06:59 PM,Accepted-AOC,L1,13-May-2026 02:24 PM,AOC
